u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta
0.1653,0.7420,0.9106,-0.0048,-0.0011,-2.5207,-40.8875,0.0000,0.0207,0.0207,-0.0156,0.0000,0.0000,-0.0007,-0.0003
0.1207,0.8215,0.8940,-0.0106,-0.0082,-2.5245,-40.9677,0.0000,0.0199,0.0199,-0.0175,0.0000,0.0000,-0.0050,-0.0020
0.0134,0.8189,0.8799,-0.0039,-0.0082,-2.5314,-41.0504,0.0000,0.0161,0.0161,-0.0177,0.0000,0.0000,-0.0050,-0.0020
0.0114,0.7960,0.8679,0.0028,-0.0082,-2.5342,-41.1354,0.0000,0.0164,0.0164,-0.0185,0.0000,0.0000,-0.0050,-0.0020
0.0298,0.8226,0.8577,0.0024,-0.0082,-2.5336,-41.2115,0.0000,0.0199,0.0199,-0.0202,0.0000,0.0000,-0.0050,-0.0020
-0.0428,0.8436,0.8491,0.0091,-0.0082,-2.5399,-41.2921,0.0000,0.0166,0.0166,-0.0203,0.0000,0.0000,-0.0050,-0.0020
0.1145,0.7542,0.8417,0.0158,-0.0082,-2.5465,-41.3692,0.0000,0.0128,0.0128,-0.0203,0.0000,0.0000,-0.0050,-0.0020
0.0887,0.8007,0.8355,0.0149,-0.0161,-2.5512,-41.4593,0.0000,0.0113,0.0113,-0.0241,0.0000,0.0000,-0.0097,-0.0039
0.0553,0.7677,0.8301,0.0216,-0.0161,-2.5694,-41.5501,0.0000,-0.0038,-0.0038,-0.0226,0.0000,0.0000,-0.0097,-0.0039
-0.0878,0.8940,0.8256,0.0283,-0.0161,-2.5814,-41.6227,0.0000,-0.0133,-0.0133,-0.0238,0.0000,0.0000,-0.0097,-0.0039
-0.1993,0.9173,0.8218,0.0350,-0.0161,-2.5856,-41.7004,0.0000,-0.0149,-0.0149,-0.0232,0.0000,0.0000,-0.0097,-0.0039
0.0067,0.7307,0.8185,0.0416,-0.0161,-2.5901,-41.7767,0.0000,-0.0168,-0.0168,-0.0219,0.0000,0.0000,-0.0097,-0.0039
0.0774,0.7711,0.8157,0.0483,-0.0161,-2.5945,-41.8503,0.0000,-0.0187,-0.0187,-0.0202,0.0000,0.0000,-0.0097,-0.0039
0.0859,0.7581,0.8134,0.0510,-0.0202,-2.5983,-41.9389,0.0000,-0.0197,-0.0197,-0.0224,0.0000,0.0000,-0.0122,-0.0049
0.1308,0.7308,0.8114,0.0577,-0.0202,-2.6036,-42.0174,0.0000,-0.0226,-0.0226,-0.0204,0.0000,0.0000,-0.0122,-0.0049
-0.0611,0.8794,0.8097,0.0644,-0.0202,-2.5977,-42.0908,0.0000,-0.0144,-0.0144,-0.0183,0.0000,0.0000,-0.0122,-0.0049
-0.0011,0.7802,0.8082,0.0643,-0.0202,-2.5997,-42.1571,0.0000,-0.0144,-0.0144,-0.0164,0.0000,0.0000,-0.0122,-0.0049
0.1139,0.7313,0.8070,0.0654,-0.0202,-2.6113,-42.2271,0.0000,-0.0239,-0.0239,-0.0142,0.0000,0.0000,-0.0122,-0.0049
0.1999,0.6579,0.8059,0.0598,-0.0202,-2.6088,-42.2827,0.0000,-0.0198,-0.0198,-0.0107,0.0000,0.0000,-0.0122,-0.0049
0.1661,0.7025,0.8050,0.0572,-0.0202,-2.6092,-42.3458,0.0000,-0.0182,-0.0182,-0.0097,0.0000,0.0000,-0.0122,-0.0049
0.2000,0.5537,0.8043,0.0505,-0.0202,-2.6065,-42.4038,0.0000,-0.0138,-0.0138,-0.0075,0.0000,0.0000,-0.0122,-0.0049
0.2001,0.6256,0.8036,0.0000,-0.0269,-2.5947,-42.4579,0.0000,-0.0003,-0.0003,-0.0042,0.0000,0.0000,-0.0162,-0.0065
0.2000,0.5764,0.8031,0.0000,-0.0269,-2.5984,-42.5113,0.0000,-0.0023,-0.0023,-0.0036,0.0000,0.0000,-0.0162,-0.0065
0.2000,0.5523,0.8026,0.0000,-0.0269,-2.5932,-42.5547,0.0000,0.0042,0.0042,-0.0014,0.0000,0.0000,-0.0162,-0.0065
0.2000,0.5301,0.8022,0.0000,-0.0269,-2.5923,-42.6075,0.0000,0.0068,0.0068,-0.0007,0.0000,0.0000,-0.0162,-0.0065
0.2001,0.4354,0.8019,0.0000,-0.0269,-2.5962,-42.6632,0.0000,0.0046,0.0046,0.0007,0.0000,0.0000,-0.0162,-0.0065
0.2000,0.5242,0.8016,0.0000,-0.0269,-2.5967,-42.7223,0.0000,0.0059,0.0059,0.0014,0.0000,0.0000,-0.0162,-0.0065
0.2000,0.5533,0.8014,0.0000,-0.0269,-2.5973,-42.7802,0.0000,0.0071,0.0071,0.0023,0.0000,0.0000,-0.0162,-0.0065
0.2000,0.5855,0.8012,0.0000,-0.0269,-2.6017,-42.8425,0.0000,0.0047,0.0047,0.0027,0.0000,0.0000,-0.0162,-0.0065
0.2000,0.5744,0.8010,0.0000,-0.0269,-2.6091,-42.9003,0.0000,-0.0009,-0.0009,0.0028,0.0000,0.0000,-0.0162,-0.0065
0.2000,0.6194,0.8008,0.0000,-0.0314,-2.6098,-42.9635,0.0000,0.0005,0.0005,0.0051,0.0000,0.0000,-0.0189,-0.0076
0.2000,0.5780,0.8007,0.0000,-0.0314,-2.6081,-43.0262,0.0000,0.0043,0.0043,0.0045,0.0000,0.0000,-0.0189,-0.0076
0.2000,0.6262,0.8006,0.0000,-0.0314,-2.6083,-43.0942,0.0000,0.0064,0.0064,0.0052,0.0000,0.0000,-0.0189,-0.0076
0.2000,0.6214,0.8005,-0.0067,-0.0314,-2.6015,-43.1591,0.0000,0.0154,0.0154,0.0051,0.0000,0.0000,-0.0189,-0.0076
0.2000,0.6748,0.8004,-0.0134,-0.0314,-2.6045,-43.2244,0.0000,0.0145,0.0145,0.0053,0.0000,0.0000,-0.0189,-0.0076
0.2000,0.6466,0.8004,-0.0200,-0.0314,-2.6065,-43.2840,0.0000,0.0145,0.0145,0.0053,0.0000,0.0000,-0.0189,-0.0076
0.2000,0.6488,0.8003,-0.0267,-0.0314,-2.6063,-43.3483,0.0000,0.0169,0.0169,0.0050,0.0000,0.0000,-0.0189,-0.0076
0.2000,0.5907,0.8003,-0.0334,-0.0351,-2.6025,-43.4104,0.0000,0.0228,0.0228,0.0101,0.0000,0.0000,-0.0211,-0.0085
0.2000,0.6376,0.8002,-0.0401,-0.0351,-2.6041,-43.4733,0.0000,0.0236,0.0236,0.0097,0.0000,0.0000,-0.0211,-0.0085
0.2000,0.6161,0.8002,-0.0468,-0.0351,-2.6117,-43.5289,0.0000,0.0182,0.0182,0.0081,0.0000,0.0000,-0.0211,-0.0085
0.2000,0.6246,0.8002,-0.0535,-0.0351,-2.6172,-43.5804,0.0000,0.0148,0.0148,0.0065,0.0000,0.0000,-0.0211,-0.0085
0.2000,0.5575,0.8001,-0.0602,-0.0351,-2.6163,-43.6326,0.0000,0.0176,0.0176,0.0051,0.0000,0.0000,-0.0211,-0.0085
0.1999,0.5141,0.8001,-0.0663,-0.0351,-2.6231,-43.6868,0.0000,0.0129,0.0129,0.0040,0.0000,0.0000,-0.0211,-0.0085
0.1999,0.5169,0.8001,0.0000,-0.0351,-2.6283,-43.7407,0.0000,0.0098,0.0098,0.0027,0.0000,0.0000,-0.0211,-0.0085
0.2001,0.5423,0.8001,-0.0063,-0.0351,-2.6305,-43.8035,0.0000,0.0101,0.0101,0.0003,0.0000,0.0000,-0.0211,-0.0085
0.2000,0.5369,0.8001,0.0000,-0.0351,-2.6335,-43.8621,0.0000,0.0094,0.0094,-0.0029,0.0000,0.0000,-0.0211,-0.0085
0.2000,0.6229,0.8001,0.0000,-0.0459,-2.6431,-43.9145,0.0000,0.0019,0.0019,0.0014,0.0000,0.0000,-0.0277,-0.0111
0.2000,0.5830,0.8001,0.0000,-0.0459,-2.6440,-43.9704,0.0000,0.0036,0.0036,-0.0004,0.0000,0.0000,-0.0277,-0.0111
0.2000,0.5306,0.8000,0.0000,-0.0459,-2.6515,-44.0226,0.0000,-0.0015,-0.0015,-0.0014,0.0000,0.0000,-0.0277,-0.0111
0.2000,0.5540,0.8000,0.0000,-0.0459,-2.6520,-44.0775,0.0000,0.0006,0.0006,-0.0021,0.0000,0.0000,-0.0277,-0.0111
0.1999,0.5231,0.8000,0.0000,-0.0459,-2.6500,-44.1400,0.0000,0.0055,0.0055,-0.0044,0.0000,0.0000,-0.0277,-0.0111
0.2000,0.5444,0.8000,0.0000,-0.0459,-2.6599,-44.2026,0.0000,-0.0016,-0.0016,-0.0039,0.0000,0.0000,-0.0277,-0.0111
0.2000,0.6190,0.8000,-0.0025,-0.0459,-2.6766,-44.2709,0.0000,-0.0151,-0.0151,-0.0043,0.0000,0.0000,-0.0277,-0.0111
0.2001,0.6277,0.8000,0.0000,-0.0459,-2.6720,-44.3352,0.0000,-0.0075,-0.0075,-0.0057,0.0000,0.0000,-0.0277,-0.0111
0.1856,0.6984,0.8000,0.0000,-0.0459,-2.6757,-44.3997,0.0000,-0.0082,-0.0082,-0.0054,0.0000,0.0000,-0.0277,-0.0111
0.2000,0.6377,0.8000,0.0000,-0.0589,-2.6766,-44.4688,0.0000,-0.0054,-0.0054,0.0029,0.0000,0.0000,-0.0356,-0.0142
0.2000,0.6407,0.8000,0.0000,-0.0589,-2.6771,-44.5267,0.0000,-0.0027,-0.0027,0.0036,0.0000,0.0000,-0.0356,-0.0142
0.2006,0.6857,0.8000,0.0000,-0.0589,-2.6686,-44.6003,0.0000,0.0098,0.0098,0.0039,0.0000,0.0000,-0.0356,-0.0142
0.2000,0.5739,0.8000,0.0000,-0.0589,-2.6750,-44.6600,0.0000,0.0067,0.0067,0.0043,0.0000,0.0000,-0.0356,-0.0142
0.1213,0.7352,0.8000,0.0000,-0.0589,-2.6792,-44.7287,0.0000,0.0062,0.0062,0.0035,0.0000,0.0000,-0.0356,-0.0142
0.2000,0.5949,0.8000,0.0000,-0.0589,-2.6848,-44.7878,0.0000,0.0038,0.0038,0.0034,0.0000,0.0000,-0.0356,-0.0142
0.2002,0.6824,0.8000,0.0000,-0.0589,-2.6868,-44.8503,0.0000,0.0052,0.0052,0.0031,0.0000,0.0000,-0.0356,-0.0142
0.2000,0.5884,0.8000,-0.0067,-0.0740,-2.6840,-44.9069,0.0000,0.0111,0.0111,0.0095,0.0000,0.0000,-0.0446,-0.0179
0.2001,0.6198,0.8000,-0.0134,-0.0740,-2.6870,-44.9595,0.0000,0.0114,0.0114,0.0096,0.0000,0.0000,-0.0446,-0.0179
0.2000,0.5617,0.8000,-0.0201,-0.0740,-2.6830,-45.0140,0.0000,0.0188,0.0188,0.0098,0.0000,0.0000,-0.0446,-0.0179
0.1999,0.5225,0.8000,-0.0267,-0.0740,-2.6918,-45.0674,0.0000,0.0132,0.0132,0.0097,0.0000,0.0000,-0.0446,-0.0179
0.2000,0.5416,0.8000,-0.0333,-0.0740,-2.6916,-45.1195,0.0000,0.0166,0.0166,0.0084,0.0000,0.0000,-0.0446,-0.0179
0.2000,0.5374,0.8000,-0.0400,-0.0740,-2.6929,-45.1756,0.0000,0.0187,0.0187,0.0072,0.0000,0.0000,-0.0446,-0.0179
0.1999,0.5162,0.8000,-0.0467,-0.0740,-2.6936,-45.2371,0.0000,0.0219,0.0219,0.0057,0.0000,0.0000,-0.0446,-0.0179
0.2000,0.5557,0.8000,-0.0534,-0.0740,-2.6985,-45.2889,0.0000,0.0201,0.0201,0.0032,0.0000,0.0000,-0.0446,-0.0179
0.2000,0.6095,0.8000,-0.0601,-0.0740,-2.6885,-45.3497,0.0000,0.0339,0.0339,0.0006,0.0000,0.0000,-0.0446,-0.0179
0.1999,0.5167,0.8000,-0.0668,-0.0944,-2.6918,-45.4067,0.0000,0.0342,0.0342,0.0122,0.0000,0.0000,-0.0570,-0.0228
0.2000,0.6083,0.8000,-0.0735,-0.0944,-2.7005,-45.4562,0.0000,0.0292,0.0292,0.0120,0.0000,0.0000,-0.0570,-0.0228
0.2000,0.5663,0.8000,-0.0802,-0.0944,-2.7150,-45.5094,0.0000,0.0186,0.0186,0.0083,0.0000,0.0000,-0.0570,-0.0228
0.2000,0.4981,0.8000,-0.0869,-0.0944,-2.7249,-45.5788,0.0000,0.0139,0.0139,0.0050,0.0000,0.0000,-0.0570,-0.0228
0.1817,0.6961,0.8000,-0.0934,-0.0944,-2.7331,-45.6388,0.0000,0.0102,0.0102,0.0008,0.0000,0.0000,-0.0570,-0.0228
0.1867,0.6961,0.8000,-0.1001,-0.0944,-2.7302,-45.7115,0.0000,0.0184,0.0184,-0.0031,0.0000,0.0000,-0.0570,-0.0228
0.2000,0.6021,0.8000,-0.1068,-0.0944,-2.7304,-45.7741,0.0000,0.0228,0.0228,-0.0060,0.0000,0.0000,-0.0570,-0.0228
0.1585,0.7193,0.8000,-0.1001,-0.0944,-2.7460,-45.8395,0.0000,0.0121,0.0121,-0.0105,0.0000,0.0000,-0.0570,-0.0228
0.1999,0.6193,0.8000,0.0000,-0.1181,-2.7609,-45.9004,0.0000,0.0018,0.0018,-0.0005,0.0000,0.0000,-0.0715,-0.0286
0.2001,0.6709,0.8000,0.0000,-0.1181,-2.7746,-45.9640,0.0000,-0.0064,-0.0064,-0.0050,0.0000,0.0000,-0.0715,-0.0286
0.2000,0.6228,0.8000,-0.0067,-0.1181,-2.7866,-46.0279,0.0000,-0.0129,-0.0129,-0.0096,0.0000,0.0000,-0.0715,-0.0286
0.1999,0.6491,0.8000,-0.0134,-0.1181,-2.7963,-46.1020,0.0000,-0.0162,-0.0162,-0.0142,0.0000,0.0000,-0.0715,-0.0286
0.2000,0.6464,0.8000,-0.0201,-0.1181,-2.7998,-46.1755,0.0000,-0.0134,-0.0134,-0.0179,0.0000,0.0000,-0.0715,-0.0286
0.1213,0.7428,0.8000,-0.0268,-0.1181,-2.8050,-46.2423,0.0000,-0.0128,-0.0128,-0.0207,0.0000,0.0000,-0.0715,-0.0286
0.1536,0.7280,0.8000,-0.0273,-0.1181,-2.8105,-46.3150,0.0000,-0.0119,-0.0119,-0.0228,0.0000,0.0000,-0.0715,-0.0286
0.1998,0.6640,0.8000,-0.0340,-0.1424,-2.8288,-46.3953,0.0000,-0.0233,-0.0233,-0.0119,0.0000,0.0000,-0.0864,-0.0345
0.1339,0.7235,0.8000,-0.0407,-0.1424,-2.8359,-46.4651,0.0000,-0.0235,-0.0235,-0.0140,0.0000,0.0000,-0.0864,-0.0345
0.0179,0.8167,0.8000,-0.0474,-0.1424,-2.8434,-46.5329,0.0000,-0.0242,-0.0242,-0.0153,0.0000,0.0000,-0.0864,-0.0345
0.1999,0.6962,0.8000,-0.0541,-0.1424,-2.8462,-46.5919,0.0000,-0.0211,-0.0211,-0.0169,0.0000,0.0000,-0.0864,-0.0345
0.2003,0.6760,0.8000,-0.0538,-0.1424,-2.8523,-46.6627,0.0000,-0.0202,-0.0202,-0.0183,0.0000,0.0000,-0.0864,-0.0345
0.2000,0.5851,0.8000,-0.0527,-0.1424,-2.8585,-46.7360,0.0000,-0.0192,-0.0192,-0.0194,0.0000,0.0000,-0.0864,-0.0345
0.1745,0.7050,0.8000,-0.0528,-0.1424,-2.8651,-46.8059,0.0000,-0.0188,-0.0188,-0.0196,0.0000,0.0000,-0.0864,-0.0345
0.1355,0.7288,0.8000,-0.0486,-0.1424,-2.8818,-46.8742,0.0000,-0.0286,-0.0286,-0.0200,0.0000,0.0000,-0.0864,-0.0345
0.1999,0.6964,0.8000,-0.0553,-0.1654,-2.8924,-46.9451,0.0000,-0.0309,-0.0309,0.0036,0.0000,0.0000,-0.1006,-0.0402
0.1996,0.6975,0.8000,-0.0620,-0.1654,-2.8996,-47.0183,0.0000,-0.0290,-0.0290,0.0025,0.0000,0.0000,-0.1006,-0.0402
0.1516,0.7105,0.8000,-0.0687,-0.1654,-2.9091,-47.0854,0.0000,-0.0302,-0.0302,0.0016,0.0000,0.0000,-0.1006,-0.0402
0.1179,0.7294,0.8000,-0.0754,-0.1654,-2.9144,-47.1572,0.0000,-0.0265,-0.0265,-0.0014,0.0000,0.0000,-0.1006,-0.0402
0.2000,0.6715,0.8000,-0.0821,-0.1654,-2.9245,-47.2299,0.0000,-0.0276,-0.0276,-0.0041,0.0000,0.0000,-0.1006,-0.0402
0.1528,0.7140,0.8000,-0.0863,-0.1654,-2.9347,-47.3031,0.0000,-0.0287,-0.0287,-0.0072,0.0000,0.0000,-0.1006,-0.0402
0.1346,0.7280,0.8000,-0.0831,-0.1654,-2.9413,-47.3637,0.0000,-0.0278,-0.0278,-0.0104,0.0000,0.0000,-0.1006,-0.0402
0.1120,0.7327,0.8000,-0.0898,-0.1896,-2.9564,-47.4390,0.0000,-0.0321,-0.0321,0.0138,0.0000,0.0000,-0.1156,-0.0462
0.2000,0.6040,0.8000,-0.0965,-0.1896,-2.9711,-47.5054,0.0000,-0.0366,-0.0366,0.0117,0.0000,0.0000,-0.1156,-0.0462
0.0929,0.7629,0.8000,-0.1032,-0.1896,-2.9790,-47.5762,0.0000,-0.0339,-0.0339,0.0072,0.0000,0.0000,-0.1156,-0.0462
0.2001,0.6746,0.8000,-0.1099,-0.1896,-2.9976,-47.6419,0.0000,-0.0424,-0.0424,0.0045,0.0000,0.0000,-0.1156,-0.0462
0.1681,0.7064,0.8000,-0.1116,-0.1896,-3.0123,-47.6970,0.0000,-0.0487,-0.0487,0.0003,0.0000,0.0000,-0.1156,-0.0462
0.1997,0.6788,0.8000,-0.1079,-0.1896,-3.0230,-47.7733,0.0000,-0.0478,-0.0478,-0.0033,0.0000,0.0000,-0.1156,-0.0462
0.2000,0.5676,0.8000,-0.1031,-0.1896,-3.0336,-47.8422,0.0000,-0.0479,-0.0479,-0.0076,0.0000,0.0000,-0.1156,-0.0462
0.0913,0.7644,0.8000,-0.1098,-0.2159,-3.0451,-47.9019,0.0000,-0.0496,-0.0496,0.0224,0.0000,0.0000,-0.1321,-0.0528
0.2000,0.6915,0.8000,-0.1165,-0.2159,-3.0580,-47.9696,0.0000,-0.0497,-0.0497,0.0173,0.0000,0.0000,-0.1321,-0.0528
0.2000,0.6041,0.8000,-0.1232,-0.2159,-3.0673,-48.0400,0.0000,-0.0459,-0.0459,0.0118,0.0000,0.0000,-0.1321,-0.0528
0.2004,0.6842,0.8000,-0.1299,-0.2159,-3.0788,-48.1045,0.0000,-0.0453,-0.0453,0.0074,0.0000,0.0000,-0.1321,-0.0528
0.2002,0.7029,0.8000,-0.1366,-0.2159,-3.0899,-48.1748,0.0000,-0.0432,-0.0432,0.0021,0.0000,0.0000,-0.1321,-0.0528
0.2001,0.6500,0.8000,-0.1316,-0.2159,-3.1190,-48.2426,0.0000,-0.0593,-0.0593,-0.0022,0.0000,0.0000,-0.1321,-0.0528
0.1714,0.7059,0.8000,-0.1249,-0.2159,-3.1434,-48.3140,0.0000,-0.0701,-0.0701,-0.0072,0.0000,0.0000,-0.1321,-0.0528
0.1136,0.7365,0.8000,-0.1316,-0.2429,-3.1583,-48.3881,0.0000,-0.0700,-0.0700,0.0290,0.0000,0.0000,-0.1493,-0.0596
0.0834,0.7525,0.8000,-0.1383,-0.2429,-3.1814,-48.4705,0.0000,-0.0738,-0.0738,0.0233,0.0000,0.0000,-0.1493,-0.0596
0.0843,0.7501,0.8000,-0.1450,-0.2429,-3.2019,-48.5548,0.0000,-0.0746,-0.0746,0.0170,0.0000,0.0000,-0.1493,-0.0596
-0.0330,0.8508,0.8000,-0.1517,-0.2429,-3.2371,-48.6376,0.0000,-0.0902,-0.0902,0.0091,0.0000,0.0000,-0.1493,-0.0596
-0.1339,0.8612,0.8000,-0.1537,-0.2429,-3.2526,-48.7150,0.0000,-0.0878,-0.0878,0.0025,0.0000,0.0000,-0.1493,-0.0596
-0.1907,0.9006,0.8000,-0.1470,-0.2429,-3.2751,-48.7874,0.0000,-0.0932,-0.0932,-0.0037,0.0000,0.0000,-0.1493,-0.0596
-0.0324,0.7825,0.8000,-0.1537,-0.2687,-3.2988,-48.8572,0.0000,-0.0996,-0.0996,0.0390,0.0000,0.0000,-0.1659,-0.0662
0.0350,0.7546,0.8000,-0.1604,-0.2687,-3.3245,-48.9354,0.0000,-0.1028,-0.1028,0.0320,0.0000,0.0000,-0.1659,-0.0662
0.1422,0.7340,0.8000,-0.1671,-0.2687,-3.3423,-49.0049,0.0000,-0.1009,-0.1009,0.0257,0.0000,0.0000,-0.1659,-0.0662
0.0181,0.8189,0.8000,-0.1738,-0.2687,-3.3604,-49.0728,0.0000,-0.0997,-0.0997,0.0190,0.0000,0.0000,-0.1659,-0.0662
0.1679,0.7130,0.8000,-0.1805,-0.2687,-3.3858,-49.1343,0.0000,-0.1073,-0.1073,0.0119,0.0000,0.0000,-0.1659,-0.0662
0.2000,0.6974,0.8000,-0.1742,-0.2687,-3.4090,-49.2110,0.0000,-0.1086,-0.1086,0.0042,0.0000,0.0000,-0.1659,-0.0662
0.2001,0.6651,0.8000,-0.1675,-0.2687,-3.4350,-49.2691,0.0000,-0.1177,-0.1177,-0.0033,0.0000,0.0000,-0.1659,-0.0662
0.0571,0.7964,0.8000,-0.1742,-0.2990,-3.4485,-49.3382,0.0000,-0.1099,-0.1099,0.0497,0.0000,0.0000,-0.1857,-0.0741
0.2000,0.6367,0.8000,-0.1809,-0.2990,-3.4786,-49.4030,0.0000,-0.1168,-0.1168,0.0426,0.0000,0.0000,-0.1857,-0.0741
0.1911,0.6965,0.8000,-0.1876,-0.2990,-3.5075,-49.4647,0.0000,-0.1235,-0.1235,0.0359,0.0000,0.0000,-0.1857,-0.0741
0.1648,0.7136,0.8000,-0.1942,-0.2990,-3.5290,-49.5264,0.0000,-0.1233,-0.1233,0.0283,0.0000,0.0000,-0.1857,-0.0741
0.1996,0.6808,0.8000,-0.2009,-0.2990,-3.5547,-49.5877,0.0000,-0.1271,-0.1271,0.0212,0.0000,0.0000,-0.1857,-0.0741
0.2000,0.6499,0.8000,-0.2076,-0.2990,-3.5762,-49.6514,0.0000,-0.1262,-0.1262,0.0134,0.0000,0.0000,-0.1857,-0.0741
0.2002,0.6629,0.8000,-0.2009,-0.2990,-3.6139,-49.7083,0.0000,-0.1429,-0.1429,0.0044,0.0000,0.0000,-0.1857,-0.0741
0.1997,0.6670,0.8000,-0.2076,-0.3203,-3.6373,-49.7673,0.0000,-0.1447,-0.1447,0.0581,0.0000,0.0000,-0.1999,-0.0798
0.1945,0.6909,0.8000,-0.2143,-0.3203,-3.6579,-49.8197,0.0000,-0.1432,-0.1432,0.0496,0.0000,0.0000,-0.1999,-0.0798
0.2000,0.6320,0.8000,-0.2210,-0.3203,-3.6830,-49.8742,0.0000,-0.1450,-0.1450,0.0414,0.0000,0.0000,-0.1999,-0.0798
0.2000,0.5604,0.8000,-0.2277,-0.3203,-3.7014,-49.9286,0.0000,-0.1408,-0.1408,0.0331,0.0000,0.0000,-0.1999,-0.0798
0.2000,0.5999,0.8000,-0.2319,-0.3203,-3.7380,-49.9779,0.0000,-0.1553,-0.1553,0.0238,0.0000,0.0000,-0.1999,-0.0798
0.2000,0.5685,0.8000,-0.2268,-0.3203,-3.7496,-50.0259,0.0000,-0.1473,-0.1473,0.0171,0.0000,0.0000,-0.1999,-0.0798
0.2000,0.6233,0.8000,-0.2201,-0.3203,-3.7710,-50.0627,0.0000,-0.1527,-0.1527,0.0099,0.0000,0.0000,-0.1999,-0.0798
0.2000,0.4855,0.8000,-0.2134,-0.3203,-3.7883,-50.1014,0.0000,-0.1535,-0.1535,0.0029,0.0000,0.0000,-0.1999,-0.0798
0.2000,0.4289,0.8000,-0.2068,-0.3203,-3.8170,-50.1416,0.0000,-0.1643,-0.1643,-0.0037,0.0000,0.0000,-0.1999,-0.0798
0.2000,0.4226,0.8000,-0.2002,-0.3203,-3.8412,-50.1834,0.0000,-0.1703,-0.1703,-0.0103,0.0000,0.0000,-0.1999,-0.0798
0.2000,0.4982,0.8000,-0.2069,-0.3403,-3.8730,-50.2280,0.0000,-0.1789,-0.1789,0.0534,0.0000,0.0000,-0.2133,-0.0851
0.2000,0.4832,0.8000,-0.2136,-0.3403,-3.9011,-50.2631,0.0000,-0.1881,-0.1881,0.0476,0.0000,0.0000,-0.2133,-0.0851
0.2000,0.5523,0.8000,-0.2203,-0.3403,-3.9308,-50.3143,0.0000,-0.1913,-0.1913,0.0402,0.0000,0.0000,-0.2133,-0.0851
0.2000,0.4537,0.8000,-0.2270,-0.3403,-3.9507,-50.3607,0.0000,-0.1879,-0.1879,0.0339,0.0000,0.0000,-0.2133,-0.0851
0.2000,0.5919,0.8000,-0.2337,-0.3403,-4.0003,-50.4076,0.0000,-0.2107,-0.2107,0.0251,0.0000,0.0000,-0.2133,-0.0851
0.2000,0.4997,0.8000,-0.2270,-0.3403,-4.0218,-50.4505,0.0000,-0.2105,-0.2105,0.0185,0.0000,0.0000,-0.2133,-0.0851
0.1874,0.6943,0.8000,-0.2203,-0.3403,-4.0738,-50.5019,0.0000,-0.2335,-0.2335,0.0082,0.0000,0.0000,-0.2133,-0.0851
0.2000,0.4775,0.8000,-0.2136,-0.3403,-4.1017,-50.5517,0.0000,-0.2357,-0.2357,-0.0001,0.0000,0.0000,-0.2133,-0.0851
0.1132,0.7428,0.8000,-0.2203,-0.3517,-4.1380,-50.5933,0.0000,-0.2474,-0.2474,0.0729,0.0000,0.0000,-0.2210,-0.0882
0.2000,0.5694,0.8000,-0.2270,-0.3517,-4.1789,-50.6513,0.0000,-0.2517,-0.2517,0.0642,0.0000,0.0000,-0.2210,-0.0882
0.2000,0.5592,0.8000,-0.2337,-0.3517,-4.1951,-50.6966,0.0000,-0.2417,-0.2417,0.0577,0.0000,0.0000,-0.2210,-0.0882
0.1513,0.7108,0.8000,-0.2404,-0.3517,-4.2326,-50.7489,0.0000,-0.2461,-0.2461,0.0474,0.0000,0.0000,-0.2210,-0.0882
0.2000,0.4728,0.8000,-0.2445,-0.3517,-4.2673,-50.7898,0.0000,-0.2542,-0.2542,0.0390,0.0000,0.0000,-0.2210,-0.0882
0.2000,0.6466,0.8000,-0.2378,-0.3517,-4.3093,-50.8321,0.0000,-0.2677,-0.2677,0.0298,0.0000,0.0000,-0.2210,-0.0882
0.2000,0.5415,0.8000,-0.2311,-0.3517,-4.3458,-50.8726,0.0000,-0.2775,-0.2775,0.0207,0.0000,0.0000,-0.2210,-0.0882
0.2000,0.6045,0.8000,-0.2244,-0.3517,-4.3823,-50.9157,0.0000,-0.2859,-0.2859,0.0114,0.0000,0.0000,-0.2210,-0.0882
0.2000,0.5515,0.8000,-0.2311,-0.3537,-4.4166,-50.9561,0.0000,-0.2925,-0.2925,0.0908,0.0000,0.0000,-0.2224,-0.0887
0.2000,0.5689,0.8000,-0.2378,-0.3537,-4.4557,-50.9960,0.0000,-0.2999,-0.2999,0.0822,0.0000,0.0000,-0.2224,-0.0887
0.2000,0.5347,0.8000,-0.2445,-0.3537,-4.4922,-51.0353,0.0000,-0.3056,-0.3056,0.0741,0.0000,0.0000,-0.2224,-0.0887
0.2000,0.5641,0.8000,-0.2512,-0.3537,-4.5350,-51.0763,0.0000,-0.3154,-0.3154,0.0650,0.0000,0.0000,-0.2224,-0.0887
0.2000,0.5415,0.8000,-0.2445,-0.3537,-4.5645,-51.1097,0.0000,-0.3191,-0.3191,0.0569,0.0000,0.0000,-0.2224,-0.0887
0.2000,0.5994,0.8000,-0.2378,-0.3537,-4.6006,-51.1528,0.0000,-0.3221,-0.3221,0.0479,0.0000,0.0000,-0.2224,-0.0887
0.2000,0.4496,0.8000,-0.2311,-0.3537,-4.6423,-51.1860,0.0000,-0.3357,-0.3357,0.0384,0.0000,0.0000,-0.2224,-0.0887
0.2000,0.5631,0.8000,-0.2244,-0.3537,-4.6828,-51.2255,0.0000,-0.3446,-0.3446,0.0297,0.0000,0.0000,-0.2224,-0.0887
