u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta
0.2000,1.4584,1.8684,-0.0413,-0.0254,10.1498,1.3912,0.0000,0.0281,0.0281,-0.0243,1.4545,0.1072,-0.0153,-0.0061
0.2000,1.4784,1.9084,-0.0346,-0.0254,10.2973,1.4015,0.0000,0.0239,0.0239,-0.0280,1.4748,0.1032,-0.0153,-0.0061
0.2000,1.4984,1.9484,-0.0279,-0.0248,10.4468,1.4115,0.0000,0.0198,0.0198,-0.0224,1.4951,0.0999,-0.0150,-0.0060
0.2000,1.5184,1.9870,-0.0212,-0.0248,10.5984,1.4212,0.0000,0.0160,0.0160,-0.0250,1.5153,0.0974,-0.0150,-0.0060
0.2000,1.5384,2.0181,-0.0145,-0.0248,10.7519,1.4308,0.0000,0.0118,0.0118,-0.0269,1.5354,0.0957,-0.0150,-0.0060
0.1999,1.5584,2.0427,-0.0084,-0.0255,10.9075,1.4403,0.0000,0.0075,0.0075,-0.0223,1.5555,0.0948,-0.0153,-0.0061
0.1999,1.5784,2.0620,-0.0031,-0.0255,11.0650,1.4497,0.0000,0.0038,0.0038,-0.0231,1.5756,0.0948,-0.0153,-0.0061
0.1999,1.5984,2.0765,0.0000,-0.0255,11.2246,1.4593,0.0000,0.0001,0.0001,-0.0234,1.5956,0.0955,-0.0153,-0.0061
0.1999,1.6184,2.0872,0.0023,-0.0255,11.3861,1.4690,0.0000,-0.0037,-0.0037,-0.0234,1.6155,0.0967,-0.0153,-0.0061
0.1999,1.6384,2.0944,-0.0009,-0.0222,11.5497,1.4788,0.0000,-0.0054,-0.0054,-0.0101,1.6354,0.0983,-0.0133,-0.0053
0.1999,1.6584,2.0988,-0.0046,-0.0222,11.7152,1.4887,0.0000,-0.0071,-0.0071,-0.0102,1.6554,0.0993,-0.0133,-0.0053
0.2000,1.6784,2.1008,-0.0060,-0.0222,11.8827,1.4987,0.0000,-0.0089,-0.0089,-0.0106,1.6754,0.0997,-0.0133,-0.0053
0.2000,1.6984,2.1007,0.0000,-0.0186,12.0523,1.5087,0.0000,-0.0099,-0.0099,-0.0059,1.6954,0.0999,-0.0112,-0.0045
0.2001,1.7184,2.0988,-0.0034,-0.0186,12.2238,1.5188,0.0000,-0.0109,-0.0109,-0.0059,1.7154,0.1010,-0.0112,-0.0045
0.2000,1.7384,2.0953,-0.0101,-0.0261,12.3974,1.5289,0.0000,-0.0120,-0.0120,-0.0020,1.7354,0.1016,-0.0157,-0.0063
0.1999,1.7584,2.0906,-0.0135,-0.0261,12.5729,1.5390,0.0000,-0.0125,-0.0125,-0.0030,1.7555,0.1009,-0.0157,-0.0063
0.2000,1.7784,2.0848,-0.0140,-0.0261,12.7505,1.5490,0.0000,-0.0133,-0.0133,-0.0045,1.7756,0.0995,-0.0157,-0.0063
0.2000,1.7984,2.0781,-0.0207,-0.0368,12.9300,1.5588,0.0000,-0.0140,-0.0140,0.0036,1.7957,0.0979,-0.0222,-0.0089
0.1999,1.8184,2.0705,-0.0273,-0.0368,13.1116,1.5683,0.0000,-0.0137,-0.0137,0.0013,1.8159,0.0949,-0.0222,-0.0089
0.2000,1.8384,2.0623,-0.0206,-0.0368,13.2953,1.5773,0.0000,-0.0141,-0.0141,-0.0017,1.8361,0.0903,-0.0222,-0.0089
0.2006,1.8584,2.0534,-0.0228,-0.0457,13.4809,1.5860,0.0000,-0.0147,-0.0147,-0.0030,1.8563,0.0870,-0.0275,-0.0110
0.2005,1.8784,2.0440,-0.0161,-0.0457,13.6685,1.5943,0.0000,-0.0157,-0.0157,-0.0056,1.8766,0.0831,-0.0275,-0.0110
0.1593,1.8985,2.0342,-0.0141,-0.0457,13.8582,1.6024,0.0000,-0.0172,-0.0172,-0.0074,1.8968,0.0805,-0.0275,-0.0110
0.1066,1.9144,2.0244,-0.0208,-0.0574,14.0495,1.6102,0.0000,-0.0176,-0.0176,-0.0012,1.9128,0.0781,-0.0346,-0.0138
0.0747,1.9251,2.0151,-0.0244,-0.0574,14.2419,1.6176,0.0000,-0.0183,-0.0183,-0.0036,1.9237,0.0739,-0.0346,-0.0138
0.0366,1.9325,2.0065,-0.0311,-0.0641,14.4350,1.6244,0.0000,-0.0188,-0.0188,0.0101,1.9313,0.0687,-0.0387,-0.0155
0.0220,1.9362,1.9988,-0.0377,-0.0641,14.6285,1.6306,0.0000,-0.0175,-0.0175,0.0065,1.9352,0.0618,-0.0387,-0.0155
0.0184,1.9384,1.9921,-0.0444,-0.0641,14.8223,1.6359,0.0000,-0.0171,-0.0171,0.0021,1.9377,0.0534,-0.0387,-0.0155
0.0146,1.9402,1.9862,-0.0511,-0.0657,15.0163,1.6403,0.0000,-0.0151,-0.0151,0.0173,1.9398,0.0433,-0.0396,-0.0159
0.0141,1.9417,1.9811,-0.0578,-0.0657,15.2104,1.6435,0.0000,-0.0129,-0.0129,0.0113,1.9414,0.0318,-0.0396,-0.0159
0.0117,1.9431,1.9766,-0.0616,-0.0628,15.4047,1.6453,0.0000,-0.0116,-0.0116,0.0275,1.9430,0.0186,-0.0379,-0.0152
0.0097,1.9443,1.9726,-0.0683,-0.0628,15.5991,1.6458,0.0000,-0.0076,-0.0076,0.0203,1.9443,0.0046,-0.0379,-0.0152
0.0172,1.9453,1.9692,-0.0750,-0.0628,15.7937,1.6447,0.0000,-0.0052,-0.0052,0.0123,1.9452,-0.0110,-0.0379,-0.0152
0.0175,1.9470,1.9661,-0.0738,-0.0548,15.9883,1.6419,0.0000,-0.0026,-0.0026,0.0221,1.9468,-0.0282,-0.0331,-0.0132
0.0043,1.9487,1.9633,-0.0727,-0.0548,16.1832,1.6373,0.0000,0.0000,0.0000,0.0134,1.9482,-0.0451,-0.0331,-0.0132
-0.0002,1.9492,1.9609,0.0000,-0.0548,16.3780,1.6312,0.0000,0.0010,0.0010,0.0049,1.9482,-0.0618,-0.0331,-0.0132
-0.0039,1.9491,1.9589,-0.0041,-0.0522,16.5728,1.6250,0.0000,0.0053,0.0053,0.0228,1.9482,-0.0618,-0.0314,-0.0126
-0.0040,1.9487,1.9572,-0.0108,-0.0522,16.7676,1.6187,0.0000,0.0097,0.0097,0.0223,1.9477,-0.0627,-0.0314,-0.0126
-0.0032,1.9484,1.9558,-0.0130,-0.0475,16.9623,1.6122,0.0000,0.0153,0.0153,0.0399,1.9473,-0.0652,-0.0286,-0.0115
-0.0024,1.9480,1.9546,-0.0196,-0.0475,17.1570,1.6054,0.0000,0.0228,0.0228,0.0384,1.9468,-0.0681,-0.0286,-0.0115
-0.0016,1.9478,1.9537,-0.0262,-0.0475,17.3516,1.5981,0.0000,0.0298,0.0298,0.0361,1.9464,-0.0726,-0.0286,-0.0115
-0.0007,1.9476,1.9528,-0.0236,-0.0381,17.5462,1.5903,0.0000,0.0389,0.0389,0.0490,1.9460,-0.0786,-0.0230,-0.0092
-0.0002,1.9476,1.9522,-0.0303,-0.0381,17.7408,1.5819,0.0000,0.0479,0.0479,0.0462,1.9457,-0.0840,-0.0230,-0.0092
0.0001,1.9475,1.9516,-0.0279,-0.0290,17.9353,1.5728,0.0000,0.0569,0.0569,0.0536,1.9454,-0.0909,-0.0175,-0.0070
0.0002,1.9476,1.9511,-0.0344,-0.0290,18.1299,1.5630,0.0000,0.0667,0.0667,0.0504,1.9451,-0.0973,-0.0175,-0.0070
