u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta,steer
0.0418,2.0124,2,-0.1952,-0.0735,34.9116,-14.0663,0,0.0083,0.0083,0.0817,0,0,-0.0444,-0.0177,-0.1625
0.1537,1.8456,2,-0.1868,-0.0735,34.9527,-14.2741,0,-0.0002,-0.0002,0.054,0,0,-0.0444,-0.0177,-0.1717
0.1806,1.8447,2,-0.1784,-0.0538,35.0027,-14.4502,0,0.0196,0.0196,0.1,0,0,-0.0324,-0.013,-0.1786
-0.0194,2.117,2,-0.17,-0.0538,35.0427,-14.65,0,0.0306,0.0306,0.0721,0,0,-0.0324,-0.013,-0.1779
0.1596,1.8189,2,-0.1616,-0.0538,35.0866,-14.8432,0,0.0424,0.0424,0.0517,0,0,-0.0324,-0.013,-0.1691
0.0113,2.0294,2,-0.1532,-0.0457,35.1268,-15.0191,0,0.0588,0.0588,0.0575,0,0,-0.0276,-0.011,-0.1606
0.0321,1.9662,2,-0.1448,-0.0457,35.144,-15.1973,0,0.0531,0.0531,0.0375,0,0,-0.0276,-0.011,-0.1528
0.1934,1.7885,2,-0.1364,-0.0457,35.1703,-15.4012,0,0.0543,0.0543,0.0196,0,0,-0.0276,-0.011,-0.1475
0.2,1.7864,2,-0.1346,-0.0372,35.1955,-15.594,0,0.0628,0.0628,0.0489,0,0,-0.0224,-0.009,-0.1402
0.0082,2.0432,2,-0.1262,-0.0372,35.2194,-15.7913,0,0.073,0.073,0.0295,0,0,-0.0224,-0.009,-0.1347
0.0643,1.9294,2,-0.1178,-0.0372,35.2476,-15.9785,0,0.0872,0.0872,0.0162,0,0,-0.0224,-0.009,-0.1217
0.2,1.9712,2.02,-0.1129,-0.029,35.2554,-16.1754,0,0.0834,0.0834,0.0333,0,0,-0.0175,-0.007,-0.1132
0.2,1.8751,2.04,-0.1092,-0.029,35.2804,-16.3729,0,0.1002,0.1002,0.0193,0,0,-0.0175,-0.007,-0.1062
0.2,1.9575,2.06,-0.1008,-0.029,35.2821,-16.5815,0,0.0943,0.0943,0.0069,0,0,-0.0175,-0.007,-0.1048
0.1462,1.9711,2.0658,-0.0934,-0.03,35.2639,-16.8322,0,0.0652,0.0652,-0.0079,0,0,-0.0181,-0.0072,-0.0953
0.0754,2.0712,2.0711,-0.0895,-0.03,35.3217,-16.9889,0,0.121,0.121,-0.009,0,0,-0.0181,-0.0072,-0.0875
-0.1456,2.5122,2.0742,-0.0811,-0.03,35.2965,-17.2169,0,0.0903,0.0903,-0.0208,0,0,-0.0181,-0.0072,-0.083
0.2,1.6536,2.0942,-0.0727,-0.0221,35.2896,-17.4296,0,0.0816,0.0816,0.0067,0,0,-0.0133,-0.0053,-0.0785
-0.1756,2.2813,2.0966,-0.0726,-0.0221,35.2968,-17.6205,0,0.0906,0.0906,-0.0088,0,0,-0.0133,-0.0053,-0.0716
-0.0445,2.1124,2.0987,-0.0652,-0.0221,35.2998,-17.8166,0,0.0962,0.0962,-0.0174,0,0,-0.0133,-0.0053,-0.0653
0.1533,1.8909,2.1007,-0.0568,-0.0221,35.2964,-18.0269,0,0.0962,0.0962,-0.0262,0,0,-0.0133,-0.0053,-0.0603
0.1928,1.9436,2.1024,-0.0515,-0.0252,35.2953,-18.2249,0,0.0917,0.0917,-0.0677,0,0,-0.0152,-0.0061,-0.0546
0.084,2.0846,2.104,-0.0431,-0.0252,35.2911,-18.4274,0,0.0829,0.0829,-0.077,0,0,-0.0152,-0.0061,-0.0489
0.1692,1.9613,2.1054,-0.0347,-0.0157,35.2786,-18.6309,0,0.0704,0.0704,-0.0585,0,0,-0.0094,-0.0038,-0.0466
0.1468,2.0076,2.1067,-0.0264,-0.0157,35.2593,-18.8375,0,0.0526,0.0526,-0.066,0,0,-0.0094,-0.0038,-0.0395
0.1288,2.021,2.1078,-0.018,-0.0157,35.2479,-19.0436,0,0.0435,0.0435,-0.0702,0,0,-0.0094,-0.0038,-0.0337
