u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta,steer
0.2000,0.7793,1.2107,-0.0292,-0.0116,73.5405,144.1683,0.0000,-0.0206,-0.0206,-0.0126,0.0000,0.0000,-0.0070,-0.0028,-0.0379
0.2000,0.8849,1.2307,-0.0208,-0.0116,73.6506,144.1833,0.0000,-0.0190,-0.0190,-0.0202,0.0000,0.0000,-0.0070,-0.0028,-0.0452
0.2000,0.9078,1.2507,-0.0124,-0.0091,73.7479,144.1988,0.0000,-0.0139,-0.0139,-0.0159,0.0000,0.0000,-0.0055,-0.0022,-0.0472
0.2000,1.1013,1.2707,-0.0040,-0.0091,73.8457,144.2119,0.0000,-0.0107,-0.0107,-0.0162,0.0000,0.0000,-0.0055,-0.0022,-0.0345
0.2000,0.9754,1.2907,0.0044,-0.0091,73.9430,144.2212,0.0000,-0.0089,-0.0089,-0.0142,0.0000,0.0000,-0.0055,-0.0022,-0.0274
0.2000,0.9782,1.3107,0.0081,-0.0091,74.0379,144.2317,0.0000,-0.0061,-0.0061,-0.0122,0.0000,0.0000,-0.0055,-0.0022,-0.0192
0.2000,0.9692,1.3307,0.0000,-0.0091,74.1297,144.2456,0.0000,0.0008,0.0008,-0.0096,0.0000,0.0000,-0.0055,-0.0022,-0.0116
0.2000,0.9459,1.3507,0.0000,-0.0015,74.2165,144.2533,0.0000,0.0026,0.0026,0.0061,0.0000,0.0000,-0.0009,-0.0004,-0.0036
0.2000,0.9207,1.3707,0.0000,-0.0015,74.3093,144.2630,0.0000,0.0060,0.0060,0.0084,0.0000,0.0000,-0.0009,-0.0004,0.0048
0.2000,0.8646,1.3907,0.0000,-0.0015,74.4162,144.2693,0.0000,0.0041,0.0041,0.0083,0.0000,0.0000,-0.0009,-0.0004,0.0077
0.2000,0.9246,1.4107,-0.0084,-0.0015,74.5205,144.2874,0.0000,0.0149,0.0149,0.0077,0.0000,0.0000,-0.0009,-0.0004,0.0008
0.2000,1.0622,1.4307,-0.0162,-0.0041,74.6219,144.2993,0.0000,0.0196,0.0196,0.0049,0.0000,0.0000,-0.0025,-0.0010,0.0005
0.2000,1.0504,1.4507,-0.0199,-0.0041,74.7229,144.3125,0.0000,0.0257,0.0257,0.0056,0.0000,0.0000,-0.0025,-0.0010,0.0006
0.2000,1.0120,1.4707,-0.0194,-0.0041,74.8342,144.3192,0.0000,0.0231,0.0231,0.0038,0.0000,0.0000,-0.0025,-0.0010,-0.0004
0.2000,1.0099,1.4907,-0.0162,-0.0041,74.9405,144.3286,0.0000,0.0229,0.0229,-0.0005,0.0000,0.0000,-0.0025,-0.0010,-0.0074
0.2000,1.1059,1.5000,-0.0112,-0.0041,75.0615,144.3394,0.0000,0.0230,0.0230,-0.0048,0.0000,0.0000,-0.0025,-0.0010,-0.0145
0.2000,1.0580,1.5000,-0.0190,-0.0034,75.1551,144.3680,0.0000,0.0444,0.0444,-0.0005,0.0000,0.0000,-0.0021,-0.0008,-0.0177
0.2000,1.2036,1.5000,-0.0207,-0.0034,75.2952,144.3735,0.0000,0.0386,0.0386,-0.0039,0.0000,0.0000,-0.0021,-0.0008,-0.0176
0.1998,0.9700,1.5000,-0.0206,-0.0034,75.4250,144.3840,0.0000,0.0408,0.0408,-0.0016,0.0000,0.0000,-0.0021,-0.0008,-0.0140
0.2004,1.3905,1.5000,-0.0257,-0.0002,75.5222,144.4027,0.0000,0.0514,0.0514,-0.0085,0.0000,0.0000,-0.0001,-0.0001,-0.0094
0.2000,1.2915,1.5000,-0.0173,-0.0002,75.6583,144.4002,0.0000,0.0365,0.0365,-0.0138,0.0000,0.0000,-0.0001,-0.0001,-0.0160
0.2000,0.9804,1.5000,-0.0117,-0.0002,75.7641,144.4205,0.0000,0.0503,0.0503,-0.0137,0.0000,0.0000,-0.0001,-0.0001,-0.0177
0.1998,1.3508,1.5000,-0.0039,-0.0002,75.9070,144.4213,0.0000,0.0341,0.0341,-0.0214,0.0000,0.0000,-0.0001,-0.0001,-0.0180
0.2000,1.0677,1.5000,0.0045,-0.0002,76.0319,144.4285,0.0000,0.0343,0.0343,-0.0217,0.0000,0.0000,-0.0001,-0.0001,-0.0220
0.2000,1.4185,1.5000,0.0048,0.0084,76.1620,144.4420,0.0000,0.0378,0.0378,-0.0063,0.0000,0.0000,0.0050,0.0020,-0.0164
0.2000,1.2410,1.5000,-0.0036,0.0084,76.2962,144.4534,0.0000,0.0423,0.0423,-0.0039,0.0000,0.0000,0.0050,0.0020,-0.0093
0.2000,1.2966,1.5000,-0.0119,0.0084,76.4333,144.4644,0.0000,0.0469,0.0469,-0.0004,0.0000,0.0000,0.0050,0.0020,-0.0026
0.2001,1.3345,1.5000,-0.0203,0.0035,76.5510,144.4814,0.0000,0.0586,0.0586,-0.0012,0.0000,0.0000,0.0021,0.0008,0.0054
0.1996,1.3641,1.5000,-0.0286,0.0035,76.6924,144.4867,0.0000,0.0540,0.0540,-0.0028,0.0000,0.0000,0.0021,0.0008,0.0055
0.2000,1.1792,1.5000,-0.0303,0.0035,76.8201,144.4990,0.0000,0.0575,0.0575,-0.0057,0.0000,0.0000,0.0021,0.0008,-0.0001
0.1517,1.4032,1.5000,-0.0220,0.0055,76.9548,144.5054,0.0000,0.0512,0.0512,-0.0157,0.0000,0.0000,0.0033,0.0013,-0.0080
0.2000,1.2716,1.5000,-0.0136,0.0055,77.0789,144.5169,0.0000,0.0523,0.0523,-0.0220,0.0000,0.0000,0.0033,0.0013,-0.0155
0.2000,1.3377,1.5000,-0.0052,0.0055,77.2146,144.5203,0.0000,0.0422,0.0422,-0.0302,0.0000,0.0000,0.0033,0.0013,-0.0250
0.2000,1.2354,1.5000,0.0032,0.0055,77.3510,144.5313,0.0000,0.0442,0.0442,-0.0323,0.0000,0.0000,0.0033,0.0013,-0.0267
0.2002,1.3458,1.5000,0.0105,0.0069,77.4930,144.5427,0.0000,0.0447,0.0447,-0.0295,0.0000,0.0000,0.0041,0.0017,-0.0195
0.2002,1.3558,1.5000,0.0021,0.0069,77.6193,144.5535,0.0000,0.0481,0.0481,-0.0272,0.0000,0.0000,0.0041,0.0017,-0.0131
0.1990,1.4132,1.5000,-0.0051,0.0069,77.7426,144.5559,0.0000,0.0435,0.0435,-0.0234,0.0000,0.0000,0.0041,0.0017,-0.0045
0.2000,1.2569,1.5000,-0.0041,0.0069,77.8966,144.5647,0.0000,0.0463,0.0463,-0.0185,0.0000,0.0000,0.0041,0.0017,0.0043
0.2000,1.2228,1.5000,0.0043,0.0201,78.0269,144.5770,0.0000,0.0511,0.0511,-0.0222,0.0000,0.0000,0.0121,0.0048,0.0107
0.0243,1.5293,1.5000,-0.0041,0.0201,78.1472,144.5914,0.0000,0.0534,0.0534,-0.0231,0.0000,0.0000,0.0121,0.0048,0.0053
0.2000,1.2972,1.5000,0.0043,0.0201,78.2742,144.5878,0.0000,0.0425,0.0425,-0.0268,0.0000,0.0000,0.0121,0.0048,-0.0015
0.2000,1.2018,1.5000,0.0127,0.0201,78.4025,144.6017,0.0000,0.0490,0.0490,-0.0268,0.0000,0.0000,0.0121,0.0048,-0.0021
0.2000,1.2601,1.5000,0.0183,0.0181,78.5338,144.6093,0.0000,0.0471,0.0471,-0.0211,0.0000,0.0000,0.0109,0.0044,0.0040
0.2000,1.2790,1.5000,0.0234,0.0181,78.6543,144.6148,0.0000,0.0445,0.0445,-0.0221,0.0000,0.0000,0.0109,0.0044,-0.0007
0.2000,1.3042,1.5000,0.0260,0.0181,78.7946,144.6138,0.0000,0.0356,0.0356,-0.0195,0.0000,0.0000,0.0109,0.0044,0.0019
0.2000,1.1961,1.5000,0.0237,0.0181,78.9296,144.6158,0.0000,0.0321,0.0321,-0.0142,0.0000,0.0000,0.0109,0.0044,0.0116
0.1815,1.3908,1.5000,0.0180,0.0208,79.0595,144.6319,0.0000,0.0413,0.0413,-0.0046,0.0000,0.0000,0.0125,0.0050,0.0173
0.2000,1.3381,1.5000,0.0096,0.0208,79.1869,144.6422,0.0000,0.0463,0.0463,-0.0005,0.0000,0.0000,0.0125,0.0050,0.0218
0.2000,1.2985,1.5000,0.0012,0.0208,79.3089,144.6585,0.0000,0.0574,0.0574,0.0030,0.0000,0.0000,0.0125,0.0050,0.0245
0.2000,1.2677,1.5000,-0.0072,0.0208,79.4290,144.6663,0.0000,0.0594,0.0594,0.0049,0.0000,0.0000,0.0125,0.0050,0.0229
0.2000,1.2220,1.5000,-0.0038,0.0188,79.5558,144.6672,0.0000,0.0520,0.0520,-0.0096,0.0000,0.0000,0.0113,0.0045,0.0183
