%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Mag.x,field.Mag.y,field.Mag.z,field.Accel.x,field.Accel.y,field.Accel.z,field.Gyro.x,field.Gyro.y,field.Gyro.z,field.Temp,field.Vinp,field.Pressure,field.Barometric_Height
1778036481745837598,21679,1778036481745441574,F2008915,4040.0,4040.0,4040.0,0.04409,0.041238,0.912754,2.49988,-0.68643,-5.78225,27.700000762939453,12.130000114440918,106.93000030517578,100348.0
1778036481745897343,21680,1778036481745548335,F2008915,4070.0,4070.0,4070.0,0.064867,0.041016,0.920252,2.49587,-0.67409,-5.696,27.700000762939453,12.109999656677246,106.94999694824219,100346.0
1778036481746676254,21681,1778036481745601863,F2008915,3880.0,3880.0,3880.0,0.02293,0.042383,0.955714,2.56638,-2.84918,-5.99156,27.700000762939453,12.149999618530273,106.94999694824219,100346.0
1778036481783409694,21682,1778036481783115327,F2008915,4230.0,4230.0,4230.0,0.084418,0.090552,1.006967,2.26335,0.04378,-6.10982,27.700000762939453,12.130000114440918,106.93000030517578,100348.0
1778036481783422824,21683,1778036481783172856,F2008915,4060.0,4060.0,4060.0,0.0636,0.013701,1.018308,1.84813,0.25448,-5.9956,27.700000762939453,12.050000190734863,106.93000030517578,100348.0
1778036481783464734,21684,1778036481783225755,F2008915,4110.0,4110.0,4110.0,0.048837,-0.048569,1.012214,2.37518,0.67206,-6.45315,27.700000762939453,12.100000381469727,106.9000015258789,100348.0
1778036481783482973,21685,1778036481783300473,F2008915,4180.0,4180.0,4180.0,0.030681,0.031861,1.106741,2.81616,-3.50299,-6.46618,27.799999237060547,12.100000381469727,106.9000015258789,100348.0
1778036481821216870,21686,1778036481820910070,F2008915,4050.0,4050.0,4050.0,-0.013778,0.097047,1.162939,2.51777,-1.44937,-6.00887,27.700000762939453,12.119999885559082,106.93000030517578,100348.0
1778036481821230932,21687,1778036481820988035,F2008915,4250.0,4250.0,4250.0,-0.069599,0.07114,1.150717,1.69233,-1.76319,-6.1347,27.700000762939453,12.109999656677246,106.93000030517578,100348.0
1778036481821247824,21688,1778036481821032264,F2008915,4020.0,4020.0,4020.0,-0.014713,0.061977,1.140498,0.94503,-1.64607,-6.96927,27.700000762939453,12.020000457763672,106.93000030517578,100348.0
1778036481821557402,21689,1778036481821187137,F2008915,4110.0,4110.0,4110.0,0.017733,0.110828,1.180831,0.29032,-2.27363,-7.18438,27.799999237060547,12.09000015258789,106.93000030517578,100348.0
1778036481855176139,21690,1778036481854708447,F2008915,4220.0,4220.0,4220.0,0.035219,0.042321,1.164964,-0.18645,0.43681,-6.43145,27.799999237060547,12.0600004196167,106.93000030517578,100348.0
1778036481855681005,21691,1778036481854843957,F2008915,3950.0,3950.0,3950.0,-0.020282,0.043501,1.144299,-0.20445,-0.64421,-6.46907,27.700000762939453,12.079999923706055,106.93000030517578,100348.0
1778036481855754773,21692,1778036481854989886,F2008915,4320.0,4320.0,4320.0,0.077041,0.066251,1.161953,-0.39931,-2.38256,-6.75788,27.700000762939453,12.109999656677246,106.94999694824219,100346.0
1778036481893140266,21693,1778036481892471879,F2008915,4250.0,4250.0,4250.0,0.096576,0.122003,1.182277,-0.93436,-3.26124,-6.88652,27.799999237060547,12.109999656677246,106.94999694824219,100346.0
1778036481893166138,21694,1778036481892616870,F2008915,4150.0,4150.0,4150.0,0.054487,0.149706,1.171325,-1.72048,-3.56399,-6.53209,27.700000762939453,12.079999923706055,107.0199966430664,100346.0
1778036481893199119,21695,1778036481892756636,F2008915,4290.0,4290.0,4290.0,0.019098,0.101339,1.093673,-2.70255,-0.21717,-6.15722,27.600000381469727,12.100000381469727,107.0199966430664,100346.0
1778036481893437156,21696,1778036481893030406,F2008915,4090.0,4090.0,4090.0,0.026099,-0.016846,0.965881,-3.10077,-0.11051,-6.23398,27.700000762939453,12.109999656677246,106.9800033569336,100346.0
1778036481926912553,21697,1778036481926198320,F2008915,4240.0,4240.0,4240.0,0.108911,-0.104065,0.895473,-2.28873,0.42915,-6.08051,27.700000762939453,12.09000015258789,106.9800033569336,100346.0
1778036481926950193,21698,1778036481926302461,F2008915,4130.0,4130.0,4130.0,0.062005,-0.061681,0.908479,-1.20214,-5.15721,-5.20951,27.700000762939453,12.130000114440918,107.01000213623047,100346.0
1778036481926985952,21699,1778036481926356503,F2008915,4140.0,4140.0,4140.0,0.052212,-0.048734,0.906593,-0.7614,-2.07011,-5.0534,27.700000762939453,12.15999984741211,107.01000213623047,100346.0
1778036481927033935,21700,1778036481926483794,F2008915,4310.0,4310.0,4310.0,0.076533,-0.040374,0.909374,-0.21844,-1.24492,-5.49737,27.700000762939453,12.0600004196167,107.01000213623047,100346.0
1778036481964323193,21701,1778036481963787777,F2008915,3930.0,3930.0,3930.0,0.119239,0.049781,0.922619,-0.09001,-0.80306,-5.51527,27.799999237060547,12.210000038146973,107.01000213623047,100346.0
1778036481964374899,21702,1778036481963885196,F2008915,4230.0,4230.0,4230.0,0.051533,0.098326,0.958941,-0.46398,-4.53847,-5.49071,27.700000762939453,12.0600004196167,106.9800033569336,100346.0
1778036481964429723,21703,1778036481963938406,F2008915,4190.0,4190.0,4190.0,0.002662,0.022299,0.914782,-0.57606,-2.07843,-5.75265,27.799999237060547,12.109999656677246,106.9800033569336,100346.0
1778036482001931421,21704,1778036482001515308,F2008915,3950.0,3950.0,3950.0,0.007742,-0.011558,0.917868,-0.16122,-1.06271,-5.63035,27.799999237060547,12.149999618530273,106.94999694824219,100346.0
1778036482001964280,21705,1778036482001586035,F2008915,4200.0,4200.0,4200.0,-0.018964,0.00703,0.925329,0.22587,-3.49351,-5.1085,27.700000762939453,12.029999732971191,106.94999694824219,100346.0
1778036482001972553,21706,1778036482001632188,F2008915,3960.0,3960.0,3960.0,0.036322,-0.020399,0.895956,0.39117,-1.61516,-5.74032,27.700000762939453,12.119999885559082,106.9000015258789,100348.0
1778036482001980031,21707,1778036482001730895,F2008915,4090.0,4090.0,4090.0,0.007881,-0.013908,0.936594,0.52798,-1.79764,-6.96958,27.700000762939453,12.010000228881836,106.9000015258789,100348.0
1778036482035461539,21708,1778036482035074800,F2008915,4230.0,4230.0,4230.0,0.114585,0.062728,0.952265,0.42016,2.06962,-6.95837,27.700000762939453,12.119999885559082,106.87000274658203,100348.0
1778036482035499234,21709,1778036482035141804,F2008915,4190.0,4190.0,4190.0,0.033952,0.002971,0.938567,-0.01025,-0.65701,-6.68093,27.700000762939453,12.109999656677246,106.87000274658203,100348.0
1778036482035503869,21710,1778036482035180007,F2008915,4450.0,4450.0,4450.0,0.031617,-0.051372,0.931841,0.22267,-0.75288,-7.44889,27.799999237060547,12.050000190734863,106.83999633789062,100348.0
1778036482073331092,21711,1778036482072779902,F2008915,4250.0,4250.0,4250.0,0.053133,-0.003392,0.969452,0.79119,-5.57967,-7.42489,27.600000381469727,12.029999732971191,106.83999633789062,100348.0
1778036482073351265,21712,1778036482072826971,F2008915,4400.0,4400.0,4400.0,0.046602,0.056114,1.022015,0.87555,-2.28945,-7.24909,27.600000381469727,12.020000457763672,106.83999633789062,100348.0
1778036482073393900,21713,1778036482072865744,F2008915,4490.0,4490.0,4490.0,0.050464,0.132162,1.034159,0.49558,1.19083,-7.55343,27.600000381469727,12.020000457763672,106.83999633789062,100348.0
1778036482073407079,21714,1778036482072936896,F2008915,4190.0,4190.0,4190.0,0.118297,0.116535,1.021617,-0.11603,3.30289,-7.47461,27.700000762939453,12.0,106.87000274658203,100348.0
1778036482111054646,21715,1778036482110654050,F2008915,4440.0,4440.0,4440.0,0.113324,0.096017,1.031529,-0.67629,0.42666,-7.17125,27.700000762939453,12.09000015258789,106.87000274658203,100348.0
1778036482111102101,21716,1778036482110792386,F2008915,4340.0,4340.0,4340.0,0.064774,0.082246,1.011998,-1.11155,-1.3592,-6.95159,27.799999237060547,12.0600004196167,106.9000015258789,100348.0
1778036482111140317,21717,1778036482110873815,F2008915,4320.0,4320.0,4320.0,0.103998,0.024139,0.994282,-1.44777,-2.11988,-7.03405,27.700000762939453,12.119999885559082,106.9000015258789,100348.0
1778036482111417736,21718,1778036482111229086,F2008915,4460.0,4460.0,4460.0,0.0255,-0.040484,0.998514,-1.25602,-3.9351,-7.16212,27.600000381469727,12.020000457763672,106.93000030517578,100348.0
1778036482144756684,21719,1778036482144311156,F2008915,4290.0,4290.0,4290.0,0.076434,-0.04765,0.992288,-0.68071,-1.74682,-7.0438,27.700000762939453,12.09000015258789,106.93000030517578,100348.0
1778036482144801386,21720,1778036482144423695,F2008915,4480.0,4480.0,4480.0,0.049621,-0.025013,1.023406,-0.13169,1.42113,-7.27785,27.700000762939453,12.09000015258789,106.95999908447266,100346.0
1778036482144819625,21721,1778036482144528109,F2008915,4300.0,4300.0,4300.0,0.101523,0.060546,1.055994,0.06494,2.44335,-7.4906,27.600000381469727,12.029999732971191,106.95999908447266,100346.0
1778036482182640785,21722,1778036482182048710,F2008915,4400.0,4400.0,4400.0,-0.0048,0.143373,1.108065,-0.34632,0.26039,-6.78849,27.700000762939453,12.109999656677246,107.0199966430664,100346.0
1778036482182681244,21723,1778036482182171284,F2008915,4590.0,4590.0,4590.0,0.060211,0.039534,1.022017,-0.99289,-2.6379,-6.48378,27.700000762939453,12.100000381469727,107.0199966430664,100346.0
1778036482182697055,21724,1778036482182263592,F2008915,4290.0,4290.0,4290.0,0.070902,-0.005786,0.989704,-0.87958,-4.36871,-6.96464,27.700000762939453,12.100000381469727,107.11000061035156,100344.0
1778036482182713877,21725,1778036482182357253,F2008915,4530.0,4530.0,4530.0,0.088062,-0.01695,1.016601,-0.66231,-3.92516,-6.77882,27.600000381469727,12.020000457763672,107.11000061035156,100344.0
1778036482216129467,21726,1778036482215697019,F2008915,4470.0,4470.0,4470.0,0.055059,-0.053596,0.986529,-0.33306,0.72375,-6.98866,27.600000381469727,12.119999885559082,107.16999816894531,100344.0
1778036482216151663,21727,1778036482215727758,F2008915,4310.0,4310.0,4310.0,0.098622,-0.042176,1.024969,0.3379,3.29113,-7.58635,27.700000762939453,12.100000381469727,107.16999816894531,100344.0
1778036482216177824,21728,1778036482215744358,F2008915,4570.0,4570.0,4570.0,0.119308,0.045796,1.083248,0.78949,1.0832,-7.19799,27.700000762939453,12.15999984741211,107.1500015258789,100344.0
1778036482253960320,21729,1778036482253486979,F2008915,4390.0,4390.0,4390.0,0.027113,0.087551,1.11374,0.46631,-3.74648,-6.87019,27.700000762939453,12.109999656677246,107.1500015258789,100344.0
1778036482254002420,21730,1778036482253612412,F2008915,4510.0,4510.0,4510.0,0.012958,0.077848,1.076662,-0.24175,-2.29473,-7.20845,27.700000762939453,12.039999961853027,107.20999908447266,100344.0
1778036482254013265,21731,1778036482253726262,F2008915,4520.0,4520.0,4520.0,0.06113,0.039985,1.016466,-0.70513,-4.25771,-7.15997,27.700000762939453,12.130000114440918,107.20999908447266,100344.0
1778036482254025925,21732,1778036482253821311,F2008915,4490.0,4490.0,4490.0,0.132008,-0.070255,0.91416,-0.58068,0.81113,-7.40075,27.700000762939453,12.100000381469727,107.20999908447266,100344.0
1778036482291711716,21733,1778036482291224570,F2008915,4720.0,4720.0,4720.0,0.118355,-0.097283,0.918529,0.29264,4.83154,-7.66188,27.600000381469727,12.069999694824219,107.20999908447266,100344.0
1778036482291764191,21734,1778036482291349516,F2008915,4400.0,4400.0,4400.0,0.1813,-0.035103,0.933552,1.40755,4.97767,-6.48717,27.700000762939453,12.020000457763672,107.20999908447266,100344.0
1778036482291782114,21735,1778036482291460595,F2008915,4550.0,4550.0,4550.0,0.089233,0.082803,0.950398,1.50421,-1.90147,-6.41978,27.799999237060547,12.130000114440918,107.20999908447266,100344.0
1778036482291790681,21736,1778036482291551921,F2008915,4690.0,4690.0,4690.0,0.081042,0.103969,0.978298,0.90269,-0.51888,-7.25092,27.700000762939453,12.09000015258789,107.20999908447266,100344.0
1778036482325418007,21737,1778036482324938476,F2008915,4460.0,4460.0,4460.0,0.206582,0.110075,0.963463,0.57309,-2.14779,-7.21489,27.799999237060547,11.979999542236328,107.20999908447266,100344.0
1778036482325469960,21738,1778036482325087061,F2008915,4730.0,4730.0,4730.0,0.065238,0.136908,1.019962,-0.02304,-0.55944,-6.08144,27.799999237060547,12.1899995803833,107.18000030517578,100344.0
1778036482325488218,21739,1778036482325176748,F2008915,4620.0,4620.0,4620.0,-0.026296,-0.010255,0.954212,-0.2085,1.86008,-5.24931,27.700000762939453,12.15999984741211,107.18000030517578,100344.0
1778036482363126877,21740,1778036482362592243,F2008915,4590.0,4590.0,4590.0,-0.031098,-0.051421,0.9194,0.37174,1.68779,-5.64008,27.799999237060547,12.09000015258789,107.20999908447266,100344.0
1778036482363141595,21741,1778036482362666664,F2008915,4700.0,4700.0,4700.0,0.020684,-0.017087,0.962081,1.10566,1.56555,-6.15017,27.600000381469727,12.119999885559082,107.20999908447266,100344.0
1778036482363146456,21742,1778036482362712541,F2008915,4610.0,4610.0,4610.0,0.052712,-0.002089,0.954801,1.00677,-1.77558,-6.81916,27.700000762939453,12.079999923706055,107.18000030517578,100344.0
1778036482363178697,21743,1778036482362780296,F2008915,4820.0,4820.0,4820.0,0.062279,-0.003285,0.985106,1.03687,2.9274,-7.21806,27.799999237060547,12.170000076293945,107.18000030517578,100344.0
1778036482401060101,21744,1778036482400344899,F2008915,4640.0,4640.0,4640.0,0.05419,-0.026203,0.947363,1.21017,0.97038,-6.93598,27.700000762939453,12.199999809265137,107.23999786376953,100344.0
1778036482401095449,21745,1778036482400440911,F2008915,4610.0,4610.0,4610.0,-0.032752,0.029267,0.979015,1.4631,-0.19603,-6.72248,27.700000762939453,12.079999923706055,107.23999786376953,100344.0
1778036482401106403,21746,1778036482400496470,F2008915,4710.0,4710.0,4710.0,-0.055882,0.04072,0.965652,1.40334,-4.0506,-6.9418,27.700000762939453,11.989999771118164,107.20999908447266,100344.0
1778036482401113532,21747,1778036482400550638,F2008915,4430.0,4430.0,4430.0,-0.011472,0.031691,0.974191,1.37447,-2.92603,-7.78209,27.600000381469727,12.180000305175781,107.20999908447266,100344.0
1778036482434711908,21748,1778036482434168632,F2008915,4690.0,4690.0,4690.0,0.097753,0.089176,1.000131,1.15218,-0.21871,-8.44234,27.899999618530273,12.170000076293945,107.20999908447266,100344.0
1778036482434738187,21749,1778036482434269534,F2008915,4650.0,4650.0,4650.0,0.15611,0.039359,0.931516,0.86925,7.88098,-7.73663,27.799999237060547,12.09000015258789,107.20999908447266,100344.0
1778036482434747626,21750,1778036482434333765,F2008915,4560.0,4560.0,4560.0,0.136845,-0.037679,0.907082,1.33416,6.06507,-7.55757,27.799999237060547,12.0,107.20999908447266,100344.0
1778036482472208807,21751,1778036482471764492,F2008915,4820.0,4820.0,4820.0,0.180612,-0.000523,0.902324,1.94545,0.45191,-7.50685,27.600000381469727,12.100000381469727,107.20999908447266,100344.0
1778036482472254181,21752,1778036482471822887,F2008915,4670.0,4670.0,4670.0,0.119025,0.001303,0.94904,2.16855,-3.69378,-7.25019,27.799999237060547,12.15999984741211,107.12000274658203,100344.0
1778036482472263196,21753,1778036482471878913,F2008915,4800.0,4800.0,4800.0,0.099053,-0.081349,0.964305,2.71728,-3.30619,-7.21961,27.700000762939453,12.170000076293945,107.12000274658203,100344.0
1778036482472282268,21754,1778036482471930195,F2008915,4730.0,4730.0,4730.0,0.061946,0.004279,1.000424,3.32931,-0.47868,-7.10231,27.700000762939453,12.1899995803833,107.12000274658203,100344.0
1778036482505929539,21755,1778036482505518008,F2008915,4660.0,4660.0,4660.0,0.116239,0.058907,1.036331,3.34064,3.40273,-6.88785,27.700000762939453,11.989999771118164,107.12000274658203,100344.0
1778036482505950952,21756,1778036482505580313,F2008915,4920.0,4920.0,4920.0,0.092218,-0.031063,0.96763,3.3705,5.6438,-7.13325,27.799999237060547,12.09000015258789,107.05999755859375,100346.0
1778036482505958269,21757,1778036482505627442,F2008915,4720.0,4720.0,4720.0,0.140551,0.026991,0.970098,3.71412,5.83763,-7.48333,27.799999237060547,12.119999885559082,107.05999755859375,100346.0
1778036482543778805,21758,1778036482543317772,F2008915,4880.0,4880.0,4880.0,0.11368,0.082696,0.99442,3.65563,2.0558,-7.10153,27.700000762939453,12.09000015258789,106.95999908447266,100346.0
1778036482543814843,21759,1778036482543415888,F2008915,4950.0,4950.0,4950.0,0.069889,0.096199,1.023836,3.35451,-1.8742,-6.81371,27.700000762939453,12.039999961853027,106.95999908447266,100346.0
1778036482543846535,21760,1778036482543484223,F2008915,4710.0,4710.0,4710.0,0.051753,0.11663,1.045079,3.13148,-2.62298,-7.28017,27.700000762939453,12.010000228881836,106.98999786376953,100346.0
1778036482544060170,21761,1778036482543539433,F2008915,5010.0,5010.0,5010.0,0.115503,0.169691,1.107594,2.17997,2.4699,-7.82398,27.600000381469727,12.039999961853027,106.98999786376953,100346.0
1778036482581359782,21762,1778036482580968927,F2008915,5030.0,5030.0,5030.0,0.072234,0.149924,1.144184,1.32546,7.89028,-7.14304,27.700000762939453,12.130000114440918,106.93000030517578,100348.0
1778036482581406473,21763,1778036482581028536,F2008915,5120.0,5120.0,5120.0,0.14423,0.11728,1.101645,0.85944,7.30212,-6.69724,27.799999237060547,12.15999984741211,106.93000030517578,100348.0
1778036482581420495,21764,1778036482581081718,F2008915,5250.0,5250.0,5250.0,0.032246,0.193869,1.17859,0.18313,0.50987,-6.93415,27.799999237060547,12.069999694824219,106.95999908447266,100346.0
1778036482581431290,21765,1778036482581154352,F2008915,5130.0,5130.0,5130.0,0.000867,0.121227,1.065663,-0.8842,0.96566,-6.29269,27.700000762939453,12.039999961853027,106.95999908447266,100346.0
1778036482615048647,21766,1778036482614631151,F2008915,5370.0,5370.0,5370.0,0.065063,0.005679,0.997026,-1.38154,0.42515,-6.78008,27.700000762939453,12.039999961853027,106.93000030517578,100348.0
1778036482615082577,21768,1778036482614781518,F2008915,5250.0,5250.0,5250.0,0.138267,0.05999,1.009804,-1.53845,6.25724,-6.249,27.600000381469727,12.050000190734863,106.95999908447266,100346.0
1778036482652729058,21769,1778036482652413839,F2008915,5410.0,5410.0,5410.0,0.068926,-0.035303,0.976219,-1.29035,7.75219,-5.92785,27.700000762939453,12.149999618530273,106.95999908447266,100346.0
1778036482652745846,21770,1778036482652534555,F2008915,5180.0,5180.0,5180.0,0.141369,0.027376,0.98058,-0.94651,8.63288,-6.81438,27.700000762939453,12.09000015258789,106.95999908447266,100346.0
1778036482652772151,21771,1778036482652613769,F2008915,5480.0,5480.0,5480.0,0.205444,0.168932,1.093776,-1.31206,0.13385,-6.38866,27.700000762939453,12.0600004196167,106.95999908447266,100346.0
1778036482653397817,21772,1778036482652685271,F2008915,5470.0,5470.0,5470.0,0.061938,0.065113,1.047754,-1.93449,-2.26313,-5.51309,27.600000381469727,12.100000381469727,106.95999908447266,100346.0
1778036482690844579,21773,1778036482690251173,F2008915,5420.0,5420.0,5420.0,-0.028393,-0.025494,0.99422,-1.65257,0.58805,-5.96781,27.700000762939453,12.15999984741211,106.95999908447266,100346.0
1778036482690867418,21774,1778036482690396299,F2008915,5640.0,5640.0,5640.0,0.071596,-0.02569,1.004847,-1.18767,5.25201,-5.38822,27.799999237060547,12.149999618530273,106.93000030517578,100348.0
1778036482690875445,21775,1778036482690506648,F2008915,5440.0,5440.0,5440.0,0.008495,-0.067625,0.941735,-0.70144,6.44326,-5.03505,27.700000762939453,12.079999923706055,106.93000030517578,100348.0
1778036482690882810,21776,1778036482690598371,F2008915,5630.0,5630.0,5630.0,0.010136,-0.087309,0.927435,-0.04866,4.92343,-6.38122,27.700000762939453,12.15999984741211,106.93000030517578,100348.0
1778036482724171447,21777,1778036482723833319,F2008915,5600.0,5600.0,5600.0,0.014051,-0.06106,0.93417,0.56181,3.76855,-6.92483,27.700000762939453,12.079999923706055,106.93000030517578,100348.0
1778036482724219048,21778,1778036482723929642,F2008915,5540.0,5540.0,5540.0,-0.001795,-0.03269,0.949403,1.18702,3.20134,-6.40212,27.799999237060547,12.039999961853027,106.95999908447266,100346.0
1778036482724240311,21779,1778036482723985639,F2008915,5820.0,5820.0,5820.0,-0.014257,-0.01465,0.953931,1.66612,1.42968,-6.72148,27.700000762939453,12.020000457763672,106.95999908447266,100346.0
1778036482761897563,21780,1778036482761579926,F2008915,5520.0,5520.0,5520.0,-0.061416,0.064715,1.026405,1.77749,-3.02824,-7.56056,27.700000762939453,12.029999732971191,106.93000030517578,100348.0
1778036482761904869,21782,1778036482761658762,F2008915,5860.0,5860.0,5860.0,-0.045729,0.254765,1.13546,-0.03754,7.01149,-8.20015,27.799999237060547,12.079999923706055,106.9000015258789,100348.0
1778036482761908046,21783,1778036482761691316,F2008915,5700.0,5700.0,5700.0,-0.051271,0.206117,1.103511,-1.4136,8.75979,-8.19738,27.700000762939453,12.0600004196167,106.9000015258789,100348.0
1778036482796001689,21784,1778036482795387639,F2008915,5990.0,5990.0,5990.0,0.009433,0.181092,1.085437,-2.3617,2.7041,-8.0536,27.799999237060547,12.130000114440918,106.95999908447266,100346.0
1778036482796014887,21785,1778036482795551747,F2008915,5880.0,5880.0,5880.0,0.044855,0.137838,1.067536,-3.20191,-0.94996,-8.01125,27.700000762939453,12.079999923706055,106.95999908447266,100346.0
1778036482796060892,21786,1778036482795713578,F2008915,5860.0,5860.0,5860.0,0.009758,0.129204,1.008329,-4.00027,0.56545,-8.74664,27.600000381469727,12.140000343322754,106.94999694824219,100346.0
1778036482833660900,21787,1778036482833130159,F2008915,5880.0,5880.0,5880.0,0.116734,0.123669,1.045298,-4.82693,5.6056,-8.81672,27.700000762939453,12.069999694824219,106.94999694824219,100346.0
1778036482833674845,21788,1778036482833280701,F2008915,5690.0,5690.0,5690.0,0.008865,0.097213,0.967057,-5.64116,4.96437,-8.00653,27.799999237060547,12.050000190734863,106.9800033569336,100346.0
1778036482833746474,21789,1778036482833382547,F2008915,5910.0,5910.0,5910.0,-0.119042,-0.002195,0.966677,-6.01606,2.83522,-7.90747,27.600000381469727,12.130000114440918,106.9800033569336,100346.0
1778036482833760883,21790,1778036482833513904,F2008915,5730.0,5730.0,5730.0,-0.068315,-0.151942,0.86947,-5.21576,0.87192,-7.83071,27.700000762939453,12.050000190734863,106.94999694824219,100346.0
1778036482870793457,21791,1778036482870701144,F2008915,5810.0,5810.0,5810.0,-0.026903,-0.177755,0.901794,-2.9021,-1.37888,-6.90459,27.600000381469727,12.010000228881836,106.94999694824219,100346.0
1778036482870797285,21792,1778036482870736936,F2008915,5960.0,5960.0,5960.0,0.057402,-0.027893,1.004251,-0.8929,-1.1439,-5.86034,27.799999237060547,12.100000381469727,106.94999694824219,100346.0
1778036482870799967,21793,1778036482870756890,F2008915,5700.0,5700.0,5700.0,-0.001938,0.242493,1.056707,-0.85189,-1.76367,-5.33046,27.799999237060547,12.119999885559082,106.94999694824219,100346.0
1778036482870972898,21794,1778036482870783756,F2008915,5980.0,5980.0,5980.0,0.015488,0.175913,1.099298,-2.78135,2.6755,-5.20854,27.799999237060547,12.09000015258789,106.9800033569336,100346.0
1778036482905053109,21795,1778036482904505807,F2008915,5910.0,5910.0,5910.0,-0.14032,-0.131061,0.948234,-3.94297,-3.02459,-5.51008,27.600000381469727,12.130000114440918,106.9800033569336,100346.0
1778036482905069296,21797,1778036482904772798,F2008915,6150.0,6150.0,6150.0,-0.018593,-0.355572,1.003474,2.20365,-9.73425,-6.20698,27.700000762939453,12.079999923706055,106.93000030517578,100348.0
1778036482942470126,21798,1778036482942218096,F2008915,5920.0,5920.0,5920.0,-0.119553,0.108664,1.230358,4.37005,-4.11218,-5.90425,27.700000762939453,12.149999618530273,106.9000015258789,100348.0
1778036482942498750,21799,1778036482942313323,F2008915,6050.0,6050.0,6050.0,-0.060738,0.343909,1.295119,2.71808,3.06167,-5.30806,27.700000762939453,12.109999656677246,106.9000015258789,100348.0
1778036482942536849,21800,1778036482942375911,F2008915,5930.0,5930.0,5930.0,-0.015368,0.321516,1.232907,-0.85361,-3.23105,-6.83537,27.700000762939453,12.119999885559082,106.94999694824219,100346.0
1778036482942884073,21801,1778036482942440601,F2008915,5890.0,5890.0,5890.0,0.063362,0.246579,1.112421,-3.62699,-5.41274,-7.72837,27.700000762939453,12.0,106.94999694824219,100346.0
1778036482976251472,21802,1778036482975974963,F2008915,6160.0,6160.0,6160.0,-0.049194,0.026482,1.047971,-4.53824,-11.48171,-6.99908,27.700000762939453,12.100000381469727,106.9800033569336,100346.0
1778036482976387908,21803,1778036482976163532,F2008915,5900.0,5900.0,5900.0,-0.056283,-0.315197,0.797514,-3.37644,-3.4773,-7.4245,27.700000762939453,12.130000114440918,106.9800033569336,100346.0
1778036482976441242,21804,1778036482976294755,F2008915,6080.0,6080.0,6080.0,0.032405,-0.24575,0.796058,-0.49388,-2.43006,-8.36362,27.799999237060547,12.069999694824219,106.98999786376953,100346.0
1778036483014418441,21805,1778036483013644615,F2008915,6080.0,6080.0,6080.0,0.074762,-0.095411,0.8722,1.39045,3.89617,-8.27754,27.600000381469727,12.119999885559082,106.98999786376953,100346.0
1778036483014436910,21808,1778036483013949663,F2008915,6050.0,6050.0,6050.0,0.036349,-0.119882,0.775271,1.41956,0.10379,-8.99236,27.799999237060547,12.010000228881836,106.93000030517578,100348.0
1778036483051692814,21809,1778036483051329476,F2008915,6140.0,6140.0,6140.0,0.064656,-0.214317,0.728774,2.68419,-10.72165,-9.6003,27.799999237060547,12.140000343322754,106.93000030517578,100348.0
1778036483051721981,21810,1778036483051454024,F2008915,6180.0,6180.0,6180.0,0.091443,-0.209375,0.708597,4.33205,-5.11317,-10.12129,27.700000762939453,12.020000457763672,106.95999908447266,100346.0
1778036483051759732,21811,1778036483051532810,F2008915,6040.0,6040.0,6040.0,0.011506,-0.160743,0.785328,6.30983,3.03574,-9.87087,27.799999237060547,12.050000190734863,106.95999908447266,100346.0
1778036483052189774,21812,1778036483051613325,F2008915,6270.0,6270.0,6270.0,0.098863,-0.150956,0.790325,8.1388,11.32777,-9.34743,27.700000762939453,12.020000457763672,106.93000030517578,100348.0
1778036483085385500,21813,1778036483085066015,F2008915,6100.0,6100.0,6100.0,0.131878,0.006025,0.905723,9.47258,0.51982,-9.56457,27.799999237060547,12.050000190734863,106.93000030517578,100348.0
1778036483085404093,21814,1778036483085200826,F2008915,6220.0,6220.0,6220.0,0.166247,0.207508,1.051636,9.28883,-13.43352,-9.48246,27.700000762939453,12.010000228881836,106.93000030517578,100348.0
1778036483085566775,21815,1778036483085292250,F2008915,6320.0,6320.0,6320.0,0.099118,0.274897,1.153396,8.00684,-6.49809,-8.93611,27.700000762939453,11.989999771118164,106.93000030517578,100348.0
1778036483122833634,21816,1778036483122661774,F2008915,6080.0,6080.0,6080.0,0.179413,0.336489,1.190998,6.15323,3.80228,-9.27136,27.600000381469727,12.109999656677246,106.98999786376953,100346.0
1778036483122840944,21817,1778036483122696801,F2008915,6360.0,6360.0,6360.0,0.193193,0.242917,1.156837,3.94595,-1.2145,-9.27794,27.799999237060547,12.149999618530273,106.98999786376953,100346.0
1778036483122847547,21818,1778036483122715489,F2008915,6230.0,6230.0,6230.0,0.130246,0.140956,1.162758,3.03847,-1.20975,-9.2211,27.799999237060547,12.140000343322754,106.98999786376953,100346.0
1778036483122849097,21819,1778036483122761736,F2008915,6180.0,6180.0,6180.0,0.073698,0.081634,1.155676,2.4942,-2.87437,-8.59902,27.700000762939453,12.100000381469727,106.98999786376953,100346.0
1778036483160743444,21820,1778036483160444635,F2008915,6340.0,6340.0,6340.0,0.039634,0.011705,1.101461,2.26671,5.45544,-8.60582,27.600000381469727,12.039999961853027,106.95999908447266,100346.0
1778036483160760796,21822,1778036483160530250,F2008915,6420.0,6420.0,6420.0,0.252641,0.077636,1.006593,2.18415,0.38046,-8.42685,27.700000762939453,12.100000381469727,106.95999908447266,100346.0
