"%time","field.header.seq","field.header.stamp","field.header.frame_id","field.child_frame_id","field.pose.pose.position.x","field.pose.pose.position.y","field.pose.pose.position.z","field.pose.pose.orientation.x","field.pose.pose.orientation.y","field.pose.pose.orientation.z","field.pose.pose.orientation.w","field.pose.covariance0","field.pose.covariance1","field.pose.covariance2","field.pose.covariance3","field.pose.covariance4","field.pose.covariance5","field.pose.covariance6","field.pose.covariance7","field.pose.covariance8","field.pose.covariance9","field.pose.covariance10","field.pose.covariance11","field.pose.covariance12","field.pose.covariance13","field.pose.covariance14","field.pose.covariance15","field.pose.covariance16","field.pose.covariance17","field.pose.covariance18","field.pose.covariance19","field.pose.covariance20","field.pose.covariance21","field.pose.covariance22","field.pose.covariance23","field.pose.covariance24","field.pose.covariance25","field.pose.covariance26","field.pose.covariance27","field.pose.covariance28","field.pose.covariance29","field.pose.covariance30","field.pose.covariance31","field.pose.covariance32","field.pose.covariance33","field.pose.covariance34","field.pose.covariance35","field.twist.twist.linear.x","field.twist.twist.linear.y","field.twist.twist.linear.z","field.twist.twist.angular.x","field.twist.twist.angular.y","field.twist.twist.angular.z","field.twist.covariance0","field.twist.covariance1","field.twist.covariance2","field.twist.covariance3","field.twist.covariance4","field.twist.covariance5","field.twist.covariance6","field.twist.covariance7","field.twist.covariance8","field.twist.covariance9","field.twist.covariance10","field.twist.covariance11","field.twist.covariance12","field.twist.covariance13","field.twist.covariance14","field.twist.covariance15","field.twist.covariance16","field.twist.covariance17","field.twist.covariance18","field.twist.covariance19","field.twist.covariance20","field.twist.covariance21","field.twist.covariance22","field.twist.covariance23","field.twist.covariance24","field.twist.covariance25","field.twist.covariance26","field.twist.covariance27","field.twist.covariance28","field.twist.covariance29","field.twist.covariance30","field.twist.covariance31","field.twist.covariance32","field.twist.covariance33","field.twist.covariance34","field.twist.covariance35"
1.78609851737037E+018,138187,1.78609851736023E+018,"map","velodyne",172.912399291992,33.5048522949219,-0.664147138595581,0.007031685807983,-0.006974952313474,0.911937721976608,0.410209073813198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851747265E+018,138188,1.78609851746109E+018,"map","velodyne",172.8515625,33.5478019714355,-0.667069435119629,0.007786482267831,-0.006133240154094,0.912890530652754,0.408084015424691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851757184E+018,138189,1.78609851756198E+018,"map","velodyne",172.80615234375,33.6011199951172,-0.675583600997925,0.007794312356318,-0.006270166648851,0.911834904218643,0.410435220847858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851767265E+018,138190,1.7860985176628E+018,"map","velodyne",172.756271362305,33.662540435791,-0.679977178573608,0.00776839350038,-0.006169240807728,0.911225374514381,0.41178859828834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851777525E+018,138191,1.78609851776366E+018,"map","velodyne",172.691619873047,33.7072563171387,-0.674172878265381,0.007673052864083,-0.006280001535167,0.911754604507359,0.41061551724631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851787419E+018,138192,1.78609851786452E+018,"map","velodyne",172.642883300781,33.7621803283691,-0.682233512401581,0.008023108389154,-0.006205564633743,0.910656803651806,0.413039299215378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851797571E+018,138193,1.78609851796538E+018,"map","velodyne",172.595169067383,33.8159332275391,-0.690210282802582,0.007872790211367,-0.005991470401515,0.910216464559834,0.414014644303724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851807707E+018,138194,1.78609851806627E+018,"map","velodyne",172.550003051758,33.8783645629883,-0.693211078643799,0.008162758847839,-0.005793894430058,0.910214500036732,0.414016061748174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7860985181778E+018,138195,1.78609851816713E+018,"map","velodyne",172.504440307617,33.9414978027344,-0.697846293449402,0.008141243571277,-0.005840277403501,0.910080673288869,0.41431006772373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851829378E+018,138196,1.78609851826796E+018,"map","velodyne",172.432479858398,33.9859237670898,-0.694919526576996,0.007723720940785,-0.005495623626234,0.911574188317032,0.411026104212812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851837863E+018,138197,1.78609851836881E+018,"map","velodyne",172.387054443359,34.043514251709,-0.685589551925659,0.00798605283537,-0.005211730876531,0.910789375956082,0.412761024499287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851848057E+018,138198,1.78609851846968E+018,"map","velodyne",172.34928894043,34.1003723144531,-0.689214944839478,0.008132220139346,-0.005109091044352,0.91064270673881,0.413082968839008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851858162E+018,138199,1.78609851857053E+018,"map","velodyne",172.30354309082,34.1597938537598,-0.695738732814789,0.008251047721568,-0.004764896160324,0.910632487772238,0.413107371530621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851868505E+018,138200,1.78609851867139E+018,"map","velodyne",172.236846923828,34.1814231872559,-0.687284886837006,0.00852898822955,-0.004484804293691,0.912237562692233,0.409548134155989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851878185E+018,138201,1.78609851877225E+018,"map","velodyne",172.182891845703,34.2372093200684,-0.687907636165619,0.008780230568028,-0.004667307613126,0.911500077881132,0.411179844046232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851888342E+018,138202,1.78609851887311E+018,"map","velodyne",172.140289306641,34.3025588989258,-0.707186639308929,0.008362362743315,-0.00547497456387,0.911302458740571,0.411616315677948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851898936E+018,138203,1.78609851897397E+018,"map","velodyne",172.073303222656,34.3354682922363,-0.707518756389618,0.008077356714548,-0.005224469821878,0.913101971327409,0.407617830463695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851908623E+018,138204,1.78609851907482E+018,"map","velodyne",172.025039672852,34.3891830444336,-0.71060174703598,0.008266085823695,-0.004572273745866,0.912459508441659,0.409057982174215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851918575E+018,138205,1.78609851917568E+018,"map","velodyne",171.984725952148,34.4473762512207,-0.705558896064758,0.008574638460359,-0.004208424131206,0.912559520726762,0.408832160965265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7860985192893E+018,138206,1.78609851927658E+018,"map","velodyne",171.926971435547,34.4782562255859,-0.717662453651428,0.00931184584991,-0.004024525532262,0.914602112233329,0.404227783247001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851938801E+018,138207,1.7860985193774E+018,"map","velodyne",171.878952026367,34.5273780822754,-0.722819268703461,0.009005301529386,-0.003742982635093,0.914134919321791,0.405292776480352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851948898E+018,138208,1.78609851947826E+018,"map","velodyne",171.840667724609,34.5785713195801,-0.728390574455261,0.008659968672632,-0.003500885225848,0.914307064366975,0.404914242517325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851959138E+018,138209,1.78609851957912E+018,"map","velodyne",171.798278808594,34.6329803466797,-0.728807210922241,0.009032048508571,-0.0038624341554,0.914767197452763,0.403861914516882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851969432E+018,138210,1.78609851967998E+018,"map","velodyne",171.721420288086,34.6628723144531,-0.72480183839798,0.009052996157823,-0.003349774565376,0.9172002538025,0.398309488144093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851979192E+018,138211,1.78609851978083E+018,"map","velodyne",171.674163818359,34.7166442871094,-0.745153367519379,0.009211462243588,-0.004086488719508,0.916584814094621,0.399713575405051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851989164E+018,138212,1.78609851988169E+018,"map","velodyne",171.630249023438,34.7694396972656,-0.742713272571564,0.008920125000158,-0.004780863764057,0.916829827085823,0.399149691619256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609851999341E+018,138213,1.78609851998256E+018,"map","velodyne",171.59391784668,34.822624206543,-0.743776023387909,0.008515781272485,-0.005013032171051,0.917087220943853,0.398564382294196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852009917E+018,138214,1.78609852008341E+018,"map","velodyne",171.502151489258,34.8555374145508,-0.748398125171661,0.008632603663963,-0.004814227273416,0.919568587252484,0.392805239878978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852019495E+018,138215,1.78609852018427E+018,"map","velodyne",171.460144042969,34.9103012084961,-0.7476487159729,0.008959148369276,-0.004349642915233,0.918864782779678,0.394446729798505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852029523E+018,138216,1.78609852028513E+018,"map","velodyne",171.42041015625,34.9623184204102,-0.746135473251343,0.00908792263137,-0.004123170764414,0.918784570367949,0.394633229241765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852039569E+018,138217,1.78609852038598E+018,"map","velodyne",171.384887695313,35.0129127502441,-0.751819610595703,0.008643557705357,-0.004274828624653,0.918930231957738,0.394302174369455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852050038E+018,138218,1.78609852048684E+018,"map","velodyne",171.30842590332,35.0480499267578,-0.753320455551147,0.008848369278953,-0.004390350199773,0.92072677225877,0.39008296277869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852059947E+018,138219,1.78609852058771E+018,"map","velodyne",171.260559082031,35.0939826965332,-0.758107304573059,0.008826978653071,-0.004846915017347,0.919823408425162,0.392203453251329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852069954E+018,138220,1.78609852068856E+018,"map","velodyne",171.216354370117,35.1488418579102,-0.764661192893982,0.008937888744396,-0.004811222206263,0.919542651563563,0.392859100066948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852080117E+018,138221,1.78609852078942E+018,"map","velodyne",171.152069091797,35.1891288757324,-0.769836604595184,0.00858765335825,-0.004725153488464,0.920518329446157,0.390576441547925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852090243E+018,138222,1.78609852089028E+018,"map","velodyne",171.084259033203,35.2418403625488,-0.747006177902222,0.008231603124194,-0.004481101272924,0.920598625496773,0.390397603858102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852100086E+018,138223,1.78609852099118E+018,"map","velodyne",171.027053833008,35.3001174926758,-0.739899098873138,0.008416827891983,-0.003969839359164,0.919935643443358,0.391958991306751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7860985211034E+018,138224,1.786098521092E+018,"map","velodyne",170.977325439453,35.3660888671875,-0.755067110061646,0.008642846200453,-0.005243836580032,0.919693475056408,0.392506953171344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852120279E+018,138225,1.78609852119286E+018,"map","velodyne",170.933868408203,35.4218368530273,-0.761702358722687,0.009245724146763,-0.005307568765217,0.919597074345219,0.392718209106215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852130558E+018,138226,1.78609852129371E+018,"map","velodyne",170.869003295898,35.4550514221191,-0.775356769561768,0.009438513932399,-0.005727811937001,0.920709357970887,0.390092736100521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852140457E+018,138227,1.78609852139457E+018,"map","velodyne",170.825286865234,35.5071716308594,-0.776164829730987,0.008589024768204,-0.00515739699343,0.919761530352581,0.392349597847353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852150568E+018,138228,1.78609852149546E+018,"map","velodyne",170.781402587891,35.5662460327148,-0.761477828025818,0.00828698593015,-0.004326079750427,0.919416057725346,0.393175165800684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852160816E+018,138229,1.78609852159629E+018,"map","velodyne",170.722595214844,35.6018028259277,-0.762680292129517,0.009465074430411,-0.004662882958541,0.920338497863292,0.390980464071312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852170725E+018,138230,1.78609852169715E+018,"map","velodyne",170.66796875,35.6502876281738,-0.777723491191864,0.008674413022127,-0.005010741184839,0.919555226534394,0.39283301802746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852180873E+018,138231,1.786098521798E+018,"map","velodyne",170.620971679688,35.7067794799805,-0.777864456176758,0.007880765135389,-0.005226849010266,0.9193840560493,0.393247296539861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852190935E+018,138232,1.78609852189887E+018,"map","velodyne",170.574752807617,35.768856048584,-0.769668579101563,0.007988796303582,-0.005070144856573,0.919460172669135,0.393069435147821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852201343E+018,138233,1.78609852199972E+018,"map","velodyne",170.505874633789,35.794002532959,-0.767690062522888,0.009107836795858,-0.004860255735301,0.921038878847286,0.389333756676526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852211073E+018,138234,1.78609852210058E+018,"map","velodyne",170.457397460938,35.8461647033691,-0.775745928287506,0.009211520286049,-0.004660266706414,0.920307151636408,0.39106049012166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852221195E+018,138235,1.78609852220144E+018,"map","velodyne",170.425369262695,35.8960456848145,-0.782214999198914,0.008413766277551,-0.004232653622846,0.920467862614606,0.390704830635097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852231662E+018,138236,1.7860985223023E+018,"map","velodyne",170.359893798828,35.9256362915039,-0.779163897037506,0.008548961870529,-0.004382884949294,0.922215762440496,0.386556401632936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852241336E+018,138237,1.78609852240316E+018,"map","velodyne",170.312347412109,35.9791297912598,-0.777697563171387,0.008490481300505,-0.004564299737101,0.921572975210402,0.388085380235095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852251439E+018,138238,1.78609852250402E+018,"map","velodyne",170.268051147461,36.0344085693359,-0.78076046705246,0.008559766456718,-0.004346059891961,0.921636097874185,0.387936472039241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609852261968E+018,138239,1.78609852260488E+018,"map","velodyne",170.19157409668,36.0619506835937,-0.778852462768555,0.0086408511228,-0.004340950941194,0.923591728692254,0.383255715866999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
