timestamp(ns),tx,ty,tz,qw,qx,qy,qz,Pr11,Pr12,Pr13,Pr22,Pr23,Pr33,Pt11,Pt12,Pt13,Pt22,Pt23,Pt33
1784079578642970624,-132.811806992,60.831556170,-4.526607191,0.695586489,-0.017285013,0.018437248,0.717997724,0.0000021234,-0.0000000212,-0.0000210171,0.0000011708,0.0000010639,0.0004161659,1.5419144941,3.2769785368,0.0007106409,7.1127191434,0.0002037265,0.0143377626
1784079578709545472,-132.830262164,61.115994368,-4.526653887,0.695216516,-0.016179208,0.019130102,0.718363605,0.0000020914,-0.0000000776,-0.0000206733,0.0000011826,0.0000022349,0.0004161635,1.5562664995,3.2927530115,0.0007113983,7.1144201176,0.0002039917,0.0143718381
1784079578776303616,-132.845593982,61.406286948,-4.524753157,0.694907796,-0.016568856,0.019309636,0.718648570,0.0000021310,-0.0000000735,-0.0000210347,0.0000011840,0.0000021308,0.0004161315,1.5707664367,3.3087378625,0.0007140228,7.1167531904,0.0002053821,0.0144071758
1784079578842799360,-132.861795111,61.691907610,-4.523043859,0.694453912,-0.016937478,0.017955444,0.719113682,0.0000020815,-0.0000000165,-0.0000205102,0.0000011796,0.0000010708,0.0004161997,1.5852511938,3.3245053131,0.0007164189,7.1185368978,0.0002058671,0.0144443524
1784079578909643520,-132.870104575,61.993441863,-4.523591222,0.694271769,-0.016948973,0.018177202,0.719283694,0.0000020952,-0.0000000223,-0.0000206189,0.0000011837,0.0000012110,0.0004162002,1.5999313386,3.3404081118,0.0007135094,7.1203278839,0.0002040966,0.0144809366
1784079578976262656,-132.877407999,62.290761317,-4.522499855,0.694016688,-0.016134083,0.016990956,0.719577540,0.0000019824,-0.0000000085,-0.0000194084,0.0000011873,0.0000010285,0.0004162944,1.6152783405,3.3567531406,0.0007169045,7.1211995299,0.0002043622,0.0145210754
1784079579042675456,-132.878711403,62.592541150,-4.521455911,0.693745266,-0.016357553,0.016913839,0.719835994,0.0000020020,0.0000000058,-0.0000195702,0.0000011896,0.0000007491,0.0004162961,1.6305807856,3.3729728150,0.0007180950,7.1222028055,0.0002022268,0.0145599646
1784079579109533440,-132.882087090,62.894857448,-4.524679061,0.693577190,-0.015579806,0.015893544,0.720038434,0.0000019045,0.0000000138,-0.0000184524,0.0000011938,0.0000006455,0.0004164192,1.6464432797,3.3894401969,0.0007190256,7.1221423369,0.0002003379,0.0146013014
1784079579176128512,-132.864088730,63.201525554,-4.527830498,0.693382085,-0.015828917,0.016486267,0.720207562,0.0000019538,0.0000000052,-0.0000189499,0.0000011961,0.0000008155,0.0004163798,1.6619852884,3.4055925991,0.0007263404,7.1223996468,0.0002038582,0.0146395176
1784079579242668288,-132.876993682,63.487817395,-4.531859043,0.693209753,-0.016085955,0.016557714,0.720366103,0.0000019767,0.0000000095,-0.0000191523,0.0000011998,0.0000007408,0.0004163762,1.6780300538,3.4216221901,0.0007268716,7.1204032529,0.0002014018,0.0146792206
1784079579309493504,-132.880451564,63.786909863,-4.536522306,0.693060592,-0.016412950,0.016488356,0.720503827,0.0000019921,0.0000000205,-0.0000192778,0.0000012014,0.0000005091,0.0004163775,1.6931208007,3.4374477903,0.0007272919,7.1218746915,0.0001983391,0.0147153698
1784079579376100608,-132.896403219,64.080596504,-4.537606240,0.692873774,-0.018344814,0.017718534,0.720607698,0.0000021790,0.0000000352,-0.0000211739,0.0000012015,0.0000001881,0.0004161954,1.7088732137,3.4536743190,0.0007252357,7.1224700370,0.0001980741,0.0147490676
1784079579442682624,-132.915913941,64.367150192,-4.538329278,0.692392250,-0.018242644,0.017336477,0.721082259,0.0000021548,0.0000000446,-0.0000209053,0.0000012030,0.0000000126,0.0004162311,1.7243580306,3.4698118757,0.0007249136,7.1241199804,0.0001962869,0.0147850972
1784079579509428480,-132.930375764,64.654994494,-4.539776971,0.692337459,-0.017412180,0.016891440,0.721165957,0.0000020831,0.0000000365,-0.0000201353,0.0000012064,0.0000002198,0.0004163229,1.7394859566,3.4855510383,0.0007257957,7.1259243898,0.0001947286,0.0148251977
1784079579575868416,-132.937480564,64.948220118,-4.541853413,0.692109545,-0.018245085,0.017315940,0.721354041,0.0000021640,0.0000000499,-0.0000209045,0.0000012104,-0.0000000189,0.0004162660,1.7548904030,3.5014570834,0.0007267349,7.1275615712,0.0001930766,0.0148659254
1784079579642722304,-132.948941096,65.243767356,-4.545149389,0.691699350,-0.017509963,0.016843028,0.721776782,0.0000020948,0.0000000437,-0.0000201625,0.0000012124,0.0000001501,0.0004163553,1.7709383190,3.5177598997,0.0007269475,7.1284598432,0.0001908410,0.0149072637
1784079579709346560,-132.958387861,65.537595119,-4.550834730,0.691328094,-0.016747681,0.017584884,0.722132781,0.0000021009,0.0000000050,-0.0000201842,0.0000012172,0.0000009845,0.0004163651,1.7867463979,3.5337746803,0.0007274765,7.1294458829,0.0001886143,0.0149476410
1784079579775802368,-132.973323927,65.824615342,-4.559370536,0.691109101,-0.017259685,0.018843803,0.722298570,0.0000021925,-0.0000000247,-0.0000210867,0.0000012183,0.0000014871,0.0004162181,1.8024663808,3.5496724909,0.0007479576,7.1303069877,0.0001993950,0.0149811648
1784079579842653440,-132.990495127,66.117184994,-4.566453313,0.690678949,-0.016751810,0.019055053,0.722716314,0.0000021740,-0.0000000467,-0.0000208761,0.0000012244,0.0000019840,0.0004162493,1.8182771682,3.5657562520,0.0007579684,7.1320725470,0.0002050367,0.0150199566
1784079579909260544,-133.001501883,66.415413874,-4.573765357,0.690278144,-0.018358872,0.018683062,0.723069830,0.0000022557,0.0000000116,-0.0000216403,0.0000012179,0.0000007906,0.0004161982,1.8342060891,3.5819899021,0.0007642584,7.1342437365,0.0002077986,0.0150568533
1784079579975732480,-133.018054829,66.713009124,-4.579467712,0.689916858,-0.019934169,0.019321472,0.723356094,0.0000024020,0.0000000354,-0.0000229667,0.0000012184,0.0000003051,0.0004160726,1.8505147844,3.5983068587,0.0007722380,7.1355375016,0.0002123517,0.0150940181
1784079580042583552,-133.024090864,67.012612075,-4.584946816,0.689698837,-0.019329483,0.019016012,0.723588472,0.0000023469,0.0000000248,-0.0000224459,0.0000012204,0.0000004933,0.0004161429,1.8669052071,3.6147142195,0.0007750714,7.1371166247,0.0002139646,0.0151284877
1784079580109190400,-133.018166703,67.319677407,-4.588760399,0.689728924,-0.018225407,0.018909831,0.723591227,0.0000022815,0.0000000011,-0.0000217932,0.0000012269,0.0000009840,0.0004162270,1.8833682635,3.6308228483,0.0007811113,7.1375445364,0.0002161732,0.0151687584
1784079580175786496,-133.032096309,67.610616670,-4.587585541,0.689000927,-0.017474551,0.017665533,0.724334378,0.0000021645,0.0000000179,-0.0000206206,0.0000012305,0.0000007290,0.0004163606,1.9003585480,3.6471674540,0.0007831422,7.1371773052,0.0002140595,0.0152081377
1784079580242508288,-133.045731821,67.910752005,-4.588960107,0.688222830,-0.017087342,0.015121116,0.725140477,0.0000020089,0.0000000817,-0.0000189348,0.0000012351,-0.0000005589,0.0004165503,1.9170381300,3.6637220434,0.0007887950,7.1391009375,0.0002154601,0.0152510490
1784079580309009664,-133.069741649,68.207451072,-4.592226209,0.687175636,-0.018867802,0.016351539,0.726062173,0.0000021812,0.0000000995,-0.0000206941,0.0000012396,-0.0000008261,0.0004163973,1.9336382301,3.6800808275,0.0007915923,7.1407355809,0.0002126239,0.0152917629
1784079580375845376,-133.092972409,68.500905281,-4.595241645,0.687164999,-0.019089542,0.012587930,0.726141445,0.0000019901,0.0000002020,-0.0000186454,0.0000012668,-0.0000031643,0.0004165942,1.9505478924,3.6968849182,0.0007946399,7.1432655746,0.0002125933,0.0153316938
1784079580475855360,-133.123683828,68.943390421,-4.595231140,0.686312962,-0.019554585,0.014065048,0.726907360,0.0000021075,0.0000001840,-0.0000198259,0.0000012658,-0.0000025636,0.0004165446,1.9754268110,3.7214600147,0.0007973491,7.1469170861,0.0002100077,0.0153941759
1784079580575840512,-133.163197910,69.391045753,-4.604135208,0.685884633,-0.023269956,0.013213185,0.727218118,0.0000022929,0.0000003316,-0.0000215982,0.0000013236,-0.0000051791,0.0004163781,2.0017581163,3.7472708579,0.0008022731,7.1506289023,0.0002095071,0.0154601358
1784079580642379520,-133.186179990,69.688366073,-4.617477778,0.686574032,-0.028586598,0.016215536,0.726316708,0.0000028634,0.0000004709,-0.0000264706,0.0000013639,-0.0000064130,0.0004158138,2.0184907074,3.7636931622,0.0007988826,7.1533425255,0.0002116606,0.0154974694
1784079580708876288,-133.189468671,70.007380954,-4.633602408,0.687240596,-0.029221775,0.014847555,0.725690017,0.0000028058,0.0000005391,-0.0000259812,0.0000014076,-0.0000076099,0.0004158659,2.0355898200,3.7803958072,0.0008020182,7.1560616466,0.0002129530,0.0155385197
1784079580775708416,-133.203029466,70.306466445,-4.638074830,0.687162060,-0.035786675,0.018826497,0.725377957,0.0000036983,0.0000007616,-0.0000322514,0.0000014687,-0.0000089636,0.0004149676,2.0538710332,3.7974845671,0.0008053019,7.1563944472,0.0002124155,0.0155857696
1784079580842315520,-133.233074378,70.609604614,-4.646383361,0.687533309,-0.034763346,0.016229922,0.725138641,0.0000033815,0.0000007880,-0.0000301505,0.0000015192,-0.0000099798,0.0004152760,2.0720942924,3.8147835017,0.0008009512,7.1579371404,0.0002156547,0.0156195252
1784079580942146560,-133.247196924,71.046777241,-4.650615733,0.688918958,-0.030662302,0.016733050,0.723996200,0.0000030877,0.0000005599,-0.0000280076,0.0000014201,-0.0000073741,0.0004157532,2.0975520740,3.8388395732,0.0008044719,7.1601955257,0.0002125535,0.0156850713
1784079580975643392,-133.246870250,71.182080495,-4.651332982,0.689660443,-0.026454192,0.016402299,0.723463623,0.0000027404,0.0000003782,-0.0000253001,0.0000013567,-0.0000051982,0.0004161876,2.1054616993,3.8461059377,0.0008057333,7.1602280882,0.0002108923,0.0157034686
1784079581075608576,-133.234979671,71.626725433,-4.665064855,0.687959897,-0.020157616,0.020362332,0.725182892,0.0000025713,0.0000000132,-0.0000237815,0.0000013040,0.0000008697,0.0004164993,2.1314971594,3.8696935857,0.0008065714,7.1595411979,0.0002066615,0.0157718753
1784079581108993536,-133.240364226,71.785139123,-4.667754936,0.686969178,-0.021803655,0.022413464,0.726013489,0.0000028301,-0.0000000152,-0.0000259481,0.0000013073,0.0000012367,0.0004162504,2.1408323419,3.8782560214,0.0008199460,7.1597626117,0.0002163302,0.0157805649
1784079581175572480,-133.253715593,72.098716484,-4.678736289,0.685862471,-0.020493380,0.025173158,0.727006880,0.0000029334,-0.0000001723,-0.0000267088,0.0000013426,0.0000036533,0.0004161706,2.1596188997,3.8956697607,0.0008232022,7.1611463776,0.0002160254,0.0158272758
1784079581275676416,-133.268838007,72.555430926,-4.683685406,0.684921390,-0.022710078,0.027845994,0.727730406,0.0000033271,-0.0000002317,-0.0000295645,0.0000013591,0.0000041320,0.0004158332,2.1862142424,3.9203024289,0.0008185946,7.1634578313,0.0002077999,0.0158845863
1784079581408867328,-133.290867486,73.167251541,-4.713455977,0.682614232,-0.021944709,0.035397201,0.729591172,0.0000039065,-0.0000006648,-0.0000333014,0.0000015240,0.0000090362,0.0004151462,2.2245048712,3.9549615264,0.0008334841,7.1646124574,0.0002116325,0.0159691232
1784079581475469312,-133.300837850,73.459734992,-4.713965477,0.682218768,-0.020768813,0.035903218,0.729970663,0.0000038523,-0.0000007438,-0.0000329251,0.0000015806,0.0000101373,0.0004151893,2.2415541764,3.9707273144,0.0008435843,7.1667068614,0.0002159954,0.0160094803
1784079581508843520,-133.304891797,73.608517201,-4.712431468,0.681968267,-0.019516492,0.034287503,0.730316888,0.0000035958,-0.0000006867,-0.0000312741,0.0000015711,0.0000099194,0.0004154739,2.2505803022,3.9789780444,0.0008428784,7.1675394855,0.0002189049,0.0160258432
1784079581608806400,-133.331793997,74.060168055,-4.724647543,0.683547963,-0.025054422,0.030194519,0.728850293,0.0000037694,-0.0000002671,-0.0000323528,0.0000013850,0.0000042117,0.0004155559,2.2781242736,4.0042874302,0.0008552060,7.1709175494,0.0002220223,0.0160909489
1784079581675276544,-133.353831728,74.368649499,-4.730485259,0.683564421,-0.024203379,0.024816405,0.729066543,0.0000032422,-0.0000000378,-0.0000287597,0.0000013533,0.0000014278,0.0004161612,2.2967750410,4.0214164488,0.0008625728,7.1734518207,0.0002226908,0.0161354263
1784079581708767488,-133.370393230,74.511149910,-4.712154879,0.683413141,-0.027081498,0.025926395,0.729068511,0.0000035982,0.0000000116,-0.0000312550,0.0000013440,0.0000005902,0.0004157911,2.3062421970,4.0298416336,0.0008633818,7.1736816593,0.0002331707,0.0161354816
1784079581808806400,-133.385419452,74.953640687,-4.711930955,0.683321837,-0.026605422,0.024488832,0.729221308,0.0000034361,0.0000000629,-0.0000301143,0.0000013512,-0.0000001033,0.0004160136,2.3338775761,4.0549117553,0.0008650776,7.1768960852,0.0002309689,0.0161990378
1784079581875205632,-133.391975033,75.256006204,-4.712229544,0.683608730,-0.022798763,0.022126379,0.729156872,0.0000029354,0.0000000158,-0.0000264215,0.0000013575,0.0000006103,0.0004165491,2.3518303328,4.0706347366,0.0008693211,7.1772656127,0.0002304966,0.0162400411
1784079581908707328,-133.394147585,75.402454968,-4.712144679,0.683398991,-0.022769557,0.023663012,0.729306128,0.0000030473,-0.0000000477,-0.0000272612,0.0000013655,0.0000015536,0.0004164491,2.3610547746,4.0785743159,0.0008738854,7.1770525569,0.0002299730,0.0162620547
1784079582008707584,-133.410360325,75.839538209,-4.712494888,0.682262621,-0.019287575,0.024163729,0.730453161,0.0000028336,-0.0000001824,-0.0000255012,0.0000014044,0.0000038683,0.0004167007,2.3891041413,4.1032505199,0.0008826821,7.1786276177,0.0002336889,0.0163306415
1784079582141991424,-133.436334351,76.446568054,-4.715291868,0.682112060,-0.019211346,0.022254906,0.730656405,0.0000026983,-0.0000001072,-0.0000242867,0.0000013996,0.0000027971,0.0004169426,2.4260774877,4.1360840089,0.0008922801,7.1824921351,0.0002332709,0.0164201728
1784079582208596480,-133.445989154,76.744532985,-4.721162848,0.682362807,-0.019965231,0.020728523,0.730446930,0.0000026593,-0.0000000220,-0.0000239236,0.0000013902,0.0000013500,0.0004170330,2.4455747735,4.1531654534,0.0008964126,7.1840164790,0.0002344657,0.0164635382
1784079582275128320,-133.456673286,77.058857096,-4.724948559,0.682536789,-0.021348496,0.018711577,0.730299699,0.0000026215,0.0000000888,-0.0000235904,0.0000013907,-0.0000006144,0.0004170973,2.4646591605,4.1697678732,0.0009178742,7.1852520161,0.0002448257,0.0165015808
1784079582341924352,-133.472413156,77.366677134,-4.731475692,0.682450579,-0.023480506,0.017785510,0.730337969,0.0000027117,0.0000001953,-0.0000243360,0.0000014092,-0.0000024131,0.0004170368,2.4848334670,4.1871750182,0.0009260119,7.1863953575,0.0002445026,0.0165492731
1784079582408397312,-133.487907185,77.666397072,-4.738713708,0.682412484,-0.025378264,0.017315995,0.730321369,0.0000028232,0.0000002847,-0.0000252323,0.0000014354,-0.0000038002,0.0004169496,2.5043950247,4.2040227811,0.0009330534,7.1876247823,0.0002432774,0.0165953046
1784079582475290624,-133.506180486,77.964646598,-4.746617839,0.682813268,-0.024206637,0.016389442,0.730007853,0.0000026814,0.0000002681,-0.0000240071,0.0000014386,-0.0000037110,0.0004171366,2.5237944201,4.2207145654,0.0009357642,7.1889678854,0.0002410642,0.0166399334
1784079582541903616,-133.520785003,78.267386966,-4.756225820,0.682748974,-0.023840531,0.016095068,0.730086581,0.0000026387,0.0000002641,-0.0000236083,0.0000014425,-0.0000036977,0.0004172210,2.5429970925,4.2374045290,0.0009359018,7.1910416281,0.0002402434,0.0166833166
1784079582608376576,-133.539653231,78.555938134,-4.763623122,0.682345694,-0.024676523,0.016114161,0.730435320,0.0000027072,0.0000002967,-0.0000241710,0.0000014556,-0.0000041655,0.0004171872,2.5627019761,4.2543742049,0.0009355446,7.1928816697,0.0002367642,0.0167284953
1784079582675183616,-133.557644161,78.846808796,-4.770339522,0.682414399,-0.024807107,0.015309589,0.730384017,0.0000026659,0.0000003272,-0.0000238047,0.0000014690,-0.0000047543,0.0004172534,2.5815832366,4.2705921597,0.0009330734,7.1946380860,0.0002400677,0.0167690223
1784079582741785600,-133.554451850,79.147494550,-4.790486123,0.683091074,-0.024546065,0.015889666,0.729747623,0.0000026506,0.0000002963,-0.0000236668,0.0000014471,-0.0000043228,0.0004172982,2.6002953009,4.2866234318,0.0009388735,7.1963509574,0.0002442167,0.0168026189
1784079582808263424,-133.543608399,79.451152962,-4.795498398,0.683215575,-0.024452388,0.017091309,0.729607049,0.0000027588,0.0000002565,-0.0000245829,0.0000014331,-0.0000034701,0.0004172065,2.6198004948,4.3026172422,0.0009405747,7.1959428020,0.0002407410,0.0168468452
1784079582875109376,-133.564143046,79.776482521,-4.803765002,0.683321321,-0.024896713,0.016531913,0.729505875,0.0000027428,0.0000002900,-0.0000244687,0.0000014406,-0.0000040084,0.0004171682,2.6398474040,4.3189055608,0.0009392412,7.1949206594,0.0002395725,0.0168913025
1784079582941719552,-133.607327653,80.061045611,-4.805191712,0.683164097,-0.025108170,0.015543075,0.729667602,0.0000027015,0.0000003246,-0.0000240748,0.0000014570,-0.0000046911,0.0004172117,2.6611739131,4.3371316326,0.0009509817,7.1973686297,0.0002422723,0.0169434984
1784079583008196352,-133.576376967,80.384294602,-4.813392124,0.683726418,-0.026016900,0.015489203,0.729109999,0.0000027573,0.0000003699,-0.0000245364,0.0000014749,-0.0000053876,0.0004170975,2.6798254919,4.3537673996,0.0009673344,7.2017679715,0.0002501375,0.0169875365
1784079583075046656,-133.572519022,80.696310335,-4.817719763,0.684338577,-0.025226753,0.015712057,0.728558477,0.0000027203,0.0000003260,-0.0000241984,0.0000014608,-0.0000047312,0.0004171659,2.7013939756,4.3701505203,0.0009755309,7.1979936907,0.0002501360,0.0170373435
1784079583141585408,-133.619127810,80.991574961,-4.815309202,0.684386550,-0.023562330,0.016289352,0.728556466,0.0000026430,0.0000002368,-0.0000235231,0.0000014323,-0.0000033228,0.0004172622,2.7221453840,4.3868242112,0.0009913160,7.1974300436,0.0002589665,0.0170819087
1784079583208424448,-133.651422547,81.311512336,-4.812309872,0.684107350,-0.022946073,0.015901397,0.728846868,0.0000025822,0.0000002265,-0.0000229942,0.0000014274,-0.0000032471,0.0004172818,2.7418434443,4.4043996616,0.0010012914,7.2026133489,0.0002724222,0.0171227181
1784079583274979328,-133.677483076,81.596402401,-4.810737268,0.683927134,-0.023516226,0.016617811,0.728981832,0.0000026726,0.0000002291,-0.0000237696,0.0000014277,-0.0000031745,0.0004172027,2.7632090671,4.4226631067,0.0010112000,7.2060603037,0.0002784181,0.0171742949
1784079583341458432,-133.706541771,81.886677693,-4.811009517,0.684416864,-0.022048247,0.015259499,0.728597680,0.0000024895,0.0000002140,-0.0000220816,0.0000014279,-0.0000031599,0.0004173443,2.7823196780,4.4389104594,0.0010333462,7.2088252447,0.0002906463,0.0172194041
1784079583408310528,-133.726736697,82.178996924,-4.812209475,0.684383155,-0.022162551,0.016547781,0.728597755,0.0000025810,0.0000001816,-0.0000228901,0.0000014209,-0.0000024612,0.0004172819,2.8019373282,4.4555823656,0.0010443715,7.2120148756,0.0002972632,0.0172664778
1784079583474913280,-133.765042968,82.461388342,-4.814984848,0.684355355,-0.022499659,0.017659335,0.728587443,0.0000026663,0.0000001553,-0.0000236349,0.0000014165,-0.0000019314,0.0004171994,2.8217570533,4.4720980160,0.0010522089,7.2142266989,0.0003096206,0.0173107388
1784079583541415424,-133.775658730,82.762858600,-4.818816256,0.684441383,-0.021081044,0.016644143,0.728572958,0.0000025075,0.0000001390,-0.0000221626,0.0000014192,-0.0000017472,0.0004174015,2.8410804535,4.4887402384,0.0010507815,7.2184116873,0.0003131581,0.0173569850
1784079583608282624,-133.797207604,83.054969535,-4.820082836,0.684448260,-0.022861962,0.018191358,0.728475795,0.0000027374,0.0000001525,-0.0000241804,0.0000014246,-0.0000018298,0.0004172033,2.8616392368,4.5053151147,0.0010545531,7.2194217299,0.0003186928,0.0174057641
1784079583674885632,-133.792744000,83.368159541,-4.823556973,0.684884704,-0.021917474,0.018335550,0.728090910,0.0000026769,0.0000001138,-0.0000236331,0.0000014211,-0.0000011782,0.0004172944,2.8818040607,4.5219129933,0.0010541658,7.2216534749,0.0003217439,0.0174525097
1784079583741340416,-133.808095683,83.659067984,-4.828026369,0.685065368,-0.020791802,0.018116096,0.727959442,0.0000025975,0.0000000905,-0.0000228877,0.0000014237,-0.0000007609,0.0004174159,2.9035402156,4.5388323218,0.0010578346,7.2212569025,0.0003212605,0.0175070949
1784079583808174336,-133.815510023,83.954727156,-4.830254558,0.685100717,-0.020444870,0.018324690,0.727930780,0.0000025953,0.0000000730,-0.0000228215,0.0000014274,-0.0000004120,0.0004174631,2.9237645049,4.5552267963,0.0010618792,7.2231085361,0.0003224124,0.0175584666
1784079583874620416,-133.824248320,84.240513634,-4.834961227,0.685141475,-0.021354545,0.019499225,0.727835780,0.0000027385,0.0000000669,-0.0000240359,0.0000014331,-0.0000002647,0.0004173601,2.9441623118,4.5713587731,0.0010661635,7.2238668741,0.0003236538,0.0176104731
1784079583941508608,-133.830493157,84.535787707,-4.840261561,0.685517721,-0.020062523,0.019015293,0.727531008,0.0000026222,0.0000000412,-0.0000229549,0.0000014390,0.0000002126,0.0004175223,2.9644523736,4.5873948813,0.0010709230,7.2247732903,0.0003251326,0.0176621969
1784079584008099584,-133.779248392,84.855814921,-4.846487305,0.685975735,-0.020713678,0.020183550,0.727049420,0.0000027504,0.0000000294,-0.0000240445,0.0000014450,0.0000004431,0.0004173976,2.9849007343,4.6034402570,0.0010790121,7.2253080254,0.0003264795,0.0177152954
1784079584074578432,-133.778898453,85.149832150,-4.850919029,0.685997743,-0.020953085,0.020384452,0.727016188,0.0000027785,0.0000000291,-0.0000242574,0.0000014482,0.0000005107,0.0004173994,3.0074162378,4.6190236930,0.0010881326,7.2198261720,0.0003284427,0.0177717267
1784079584142815232,-133.785378622,85.458874910,-4.854787429,0.686114003,-0.019346956,0.019333314,0.726979706,0.0000026027,0.0000000155,-0.0000226636,0.0000014539,0.0000008365,0.0004175864,3.0287119575,4.6354381118,0.0010859750,7.2198677052,0.0003229290,0.0178258884
1784079584208033536,-133.795890704,85.745585844,-4.860157513,0.686186491,-0.020361801,0.021055066,0.726835731,0.0000027906,-0.0000000104,-0.0000242809,0.0000014623,0.0000012464,0.0004174312,3.0495546719,4.6515830656,0.0010912732,7.2204533548,0.0003212823,0.0178797544
1784079584274512640,-133.802715337,86.043347638,-4.867282179,0.686405366,-0.020276932,0.020816985,0.726638268,0.0000027692,-0.0000000034,-0.0000240652,0.0000014673,0.0000011575,0.0004174871,3.0704975177,4.6679062079,0.0010938991,7.2215104990,0.0003187000,0.0179328284
1784079584341401600,-133.804616212,86.347944409,-4.873836572,0.686549846,-0.019987946,0.020713490,0.726512727,0.0000027426,-0.0000000078,-0.0000238152,0.0000014695,0.0000012243,0.0004175442,3.0918546094,4.6844392369,0.0010954868,7.2223857287,0.0003201707,0.0179822252
1784079584407962624,-133.814557206,86.641947959,-4.873204917,0.686515548,-0.019937046,0.022033065,0.726507715,0.0000028440,-0.0000000616,-0.0000246423,0.0000014814,0.0000020955,0.0004174724,3.1134870476,4.7009392283,0.0010966656,7.2227377222,0.0003170814,0.0180364436
1784079584474437376,-133.827067307,86.937892215,-4.873357636,0.686645135,-0.020723861,0.021994572,0.726364385,0.0000028976,-0.0000000366,-0.0000250903,0.0000014787,0.0000016076,0.0004174481,3.1346974915,4.7172907095,0.0010938731,7.2237074028,0.0003162115,0.0180818189
1784079584541310464,-133.843414023,87.230260442,-4.872907687,0.687101247,-0.019641404,0.020212554,0.726014838,0.0000027064,-0.0000000039,-0.0000234262,0.0000014801,0.0000011295,0.0004176768,3.1560860143,4.7338283449,0.0010935646,7.2250484272,0.0003125478,0.0181342652
1784079584607772416,-133.870693020,87.515156114,-4.878489771,0.686885784,-0.019068990,0.020087918,0.726237405,0.0000026551,-0.0000000151,-0.0000229330,0.0000014842,0.0000013477,0.0004177617,3.1770184183,4.7500926802,0.0010922193,7.2267420443,0.0003100333,0.0181848228
1784079584674622464,-133.896339215,87.808552323,-4.868004444,0.686812972,-0.019238116,0.018824910,0.726335638,0.0000025980,0.0000000213,-0.0000224151,0.0000014801,0.0000006400,0.0004178369,3.1978092923,4.7667552679,0.0010934876,7.2300061166,0.0003174801,0.0182286671
1784079584741240576,-133.910580317,88.113244175,-4.872107953,0.686868805,-0.017656108,0.018179594,0.726339458,0.0000024588,0.0000000034,-0.0000210288,0.0000014864,0.0000010267,0.0004180154,3.2193742647,4.7837759228,0.0010974132,7.2328255362,0.0003192579,0.0182825717
1784079584807704576,-133.929121217,88.406319182,-4.873316701,0.686759774,-0.016366462,0.017603351,0.726486940,0.0000023575,-0.0000000132,-0.0000199399,0.0000014941,0.0000014188,0.0004181546,3.2413815991,4.8005929760,0.0011000882,7.2342290299,0.0003188382,0.0183380551
1784079584874559488,-133.946289949,88.696107195,-4.875997304,0.686675945,-0.015992131,0.017302636,0.726581734,0.0000023260,-0.0000000128,-0.0000195391,0.0000015010,0.0000014411,0.0004182321,3.2629700978,4.8171571694,0.0011043674,7.2359707872,0.0003183784,0.0183937279
1784079584941224448,-133.964043155,88.992362509,-4.882186857,0.686501289,-0.014099477,0.016630840,0.726801624,0.0000021945,-0.0000000369,-0.0000180067,0.0000015142,0.0000021247,0.0004184060,3.2847330803,4.8338700825,0.0011079065,7.2379278420,0.0003173938,0.0184502565
1784079585007643392,-133.980151879,89.286116727,-4.883974878,0.686326741,-0.015373182,0.019669534,0.726864760,0.0000024360,-0.0000001056,-0.0000205338,0.0000015365,0.0000032692,0.0004182000,3.3063524763,4.8505112712,0.0011121586,7.2401383527,0.0003165799,0.0185079721
1784079585074488320,-133.995304819,89.579504304,-4.884359160,0.686176906,-0.017194653,0.019593689,0.726967458,0.0000025503,-0.0000000571,-0.0000215957,0.0000015290,0.0000021752,0.0004181484,3.3280917330,4.8671367548,0.0011168467,7.2421832493,0.0003152433,0.0185650738
1784079585141093376,-134.013621091,89.873295817,-4.884842677,0.686149211,-0.018205096,0.020171215,0.726953201,0.0000026453,-0.0000000499,-0.0000224812,0.0000015297,0.0000019558,0.0004180520,3.3495930625,4.8834709424,0.0011520351,7.2438731679,0.0003340351,0.0186168133
1784079585207569408,-134.034904745,90.166939334,-4.889065777,0.685626306,-0.020982227,0.021687166,0.727327974,0.0000029454,-0.0000000230,-0.0000250581,0.0000015304,0.0000013063,0.0004177964,3.3717635959,4.9002640852,0.0011635199,7.2457477054,0.0003380423,0.0186736651
1784079585274421504,-134.053680848,90.480535376,-4.893006611,0.685454231,-0.020084210,0.022011357,0.727505754,0.0000029024,-0.0000000662,-0.0000246817,0.0000015398,0.0000020352,0.0004178591,3.3941328257,4.9173509234,0.0011864943,7.2481551507,0.0003541658,0.0187229685
1784079585340898560,-134.075213334,90.770485377,-4.896214321,0.684954299,-0.019318159,0.021551533,0.728010954,0.0000028252,-0.0000000719,-0.0000239986,0.0000015445,0.0000021909,0.0004179599,3.4169427038,4.9345025344,0.0011930995,7.2499526802,0.0003604220,0.0187783665
1784079585407744512,-134.095704049,91.062715003,-4.898678720,0.684540449,-0.019270465,0.020812195,0.728422869,0.0000027749,-0.0000000462,-0.0000235303,0.0000015456,0.0000017890,0.0004180455,3.4389043882,4.9511740662,0.0011993179,7.2523176482,0.0003631246,0.0188328572
1784079585474351360,-134.097923168,91.367731910,-4.902464052,0.684050801,-0.018727977,0.019789397,0.728925335,0.0000026765,-0.0000000273,-0.0000225992,0.0000015485,0.0000015292,0.0004181877,3.4611712388,4.9680955380,0.0012104119,7.2549349671,0.0003679666,0.0188890132
