"x","y"
411.825,85.567
411.452,85.945
411.029,86.283
410.588,86.61
410.134,86.928
409.672,87.206
409.223,87.453
408.727,87.671
408.235,87.859
407.737,88.039
407.218,88.188
406.705,88.314
406.17,88.43
405.595,88.52
405.034,88.613
404.482,88.688
403.92,88.738
403.338,88.839
402.773,88.877
402.202,88.926
401.63,88.973
401.015,89.016
400.487,89.018
399.973,89.027
399.46,89.021
398.933,89.015
398.348,89.012
397.829,89.012
397.321,89.003
396.808,89.007
396.305,89.011
395.786,89.015
395.279,89.02
394.776,89.018
394.268,89.028
393.74,89.032
393.182,89.038
392.602,89.052
392.057,89.059
391.497,89.069
390.949,89.06
390.402,89.058
389.848,89.063
389.305,89.06
388.752,89.064
388.218,89.069
387.667,89.079
387.108,89.081
386.54,89.082
385.972,89.098
385.409,89.092
384.829,89.11
384.266,89.111
383.694,89.118
383.115,89.124
382.556,89.134
381.991,89.141
381.426,89.141
380.855,89.156
380.295,89.179
379.721,89.2
379.144,89.21
378.581,89.211
378.002,89.229
377.422,89.228
376.847,89.246
376.278,89.245
375.709,89.255
375.127,89.262
374.559,89.278
373.989,89.296
373.433,89.307
372.855,89.357
372.292,89.376
371.713,89.373
371.148,89.409
370.585,89.43
370.003,89.464
369.436,89.482
368.851,89.513
368.287,89.554
367.714,89.589
367.149,89.618
366.579,89.643
366.005,89.694
365.43,89.715
364.855,89.756
364.283,89.809
363.711,89.845
363.143,89.893
362.579,89.939
362.009,89.974
361.436,90
360.872,90.016
360.301,90.028
359.728,90.03
359.158,90.026
358.593,90.015
358.03,90.02
357.459,90.011
356.903,90.031
356.331,90.037
355.754,90.052
355.174,90.058
354.6,90.076
354.013,90.076
353.443,90.097
352.867,90.127
352.298,90.117
351.729,90.143
351.161,90.173
350.593,90.197
350.017,90.219
349.434,90.256
348.868,90.285
348.3,90.308
347.742,90.331
347.167,90.352
346.595,90.362
346.033,90.386
345.468,90.396
344.894,90.404
344.331,90.421
343.759,90.434
343.185,90.451
342.608,90.464
